"","TRG_sub","hemi","label_name","network_name","dice_coeff","dataset"
"6657",108323,"lh","prcus-i","VentralAttentionB",0,"HCP_replication"
"6658",108323,"rh","prcus-i","VentralAttentionB",0,"HCP_replication"
"6659",108323,"lh","prcus-i","VisualA",0,"HCP_replication"
"6660",108323,"rh","prcus-i","VisualA",0.0129032258064516,"HCP_replication"
"6661",108323,"lh","prcus-i","VisualB",0,"HCP_replication"
"6662",108323,"rh","prcus-i","VisualB",0,"HCP_replication"
"6663",108323,"lh","prcus-i","VisualC",0,"HCP_replication"
"6664",108323,"rh","prcus-i","VisualC",0,"HCP_replication"
"6665",108323,"lh","prcus-a","Auditory",0.106235565819861,"HCP_replication"
"6666",108323,"rh","prcus-a","Auditory",0,"HCP_replication"
"6667",108323,"lh","prcus-a","ControlA",0,"HCP_replication"
"6668",108323,"rh","prcus-a","ControlA",0,"HCP_replication"
"6669",108323,"lh","prcus-a","ControlB",0,"HCP_replication"
"6670",108323,"rh","prcus-a","ControlB",0.0529100529100529,"HCP_replication"
"6671",108323,"lh","prcus-a","ControlC",0,"HCP_replication"
"6672",108323,"rh","prcus-a","ControlC",0.122448979591837,"HCP_replication"
"6673",108323,"lh","prcus-a","DefaultA",0.66231647634584,"HCP_replication"
"6674",108323,"rh","prcus-a","DefaultA",0,"HCP_replication"
"6675",108323,"lh","prcus-a","DefaultB",0.228941684665227,"HCP_replication"
"6676",108323,"rh","prcus-a","DefaultB",0,"HCP_replication"
"6677",108323,"lh","prcus-a","DefaultC",0.302277432712215,"HCP_replication"
"6678",108323,"rh","prcus-a","DefaultC",0.626865671641791,"HCP_replication"
"6679",108323,"lh","prcus-a","DorsalAttentionA",0.213507625272331,"HCP_replication"
"6680",108323,"rh","prcus-a","DorsalAttentionA",0,"HCP_replication"
"6681",108323,"lh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"6682",108323,"rh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"6683",108323,"lh","prcus-a","SomatomotorA",0,"HCP_replication"
"6684",108323,"rh","prcus-a","SomatomotorA",0,"HCP_replication"
"6685",108323,"lh","prcus-a","SomatomotorB",0,"HCP_replication"
"6686",108323,"rh","prcus-a","SomatomotorB",0,"HCP_replication"
"6687",108323,"lh","prcus-a","TemporalParietal",0.0429594272076372,"HCP_replication"
"6688",108323,"rh","prcus-a","TemporalParietal",0,"HCP_replication"
"6689",108323,"lh","prcus-a","VentralAttentionA",0,"HCP_replication"
"6690",108323,"rh","prcus-a","VentralAttentionA",0,"HCP_replication"
"6691",108323,"lh","prcus-a","VentralAttentionB",0,"HCP_replication"
"6692",108323,"rh","prcus-a","VentralAttentionB",0.621722846441948,"HCP_replication"
"6693",108323,"lh","prcus-a","VisualA",0,"HCP_replication"
"6694",108323,"rh","prcus-a","VisualA",0,"HCP_replication"
"6695",108323,"lh","prcus-a","VisualB",0,"HCP_replication"
"6696",108323,"rh","prcus-a","VisualB",0,"HCP_replication"
"6697",108323,"lh","prcus-a","VisualC",0,"HCP_replication"
"6698",108323,"rh","prcus-a","VisualC",0,"HCP_replication"
"6869",108525,"lh","prcus-p","Auditory",0,"HCP_replication"
"6870",108525,"rh","prcus-p","Auditory",0,"HCP_replication"
"6871",108525,"lh","prcus-p","ControlA",0,"HCP_replication"
"6872",108525,"rh","prcus-p","ControlA",0,"HCP_replication"
"6873",108525,"lh","prcus-p","ControlB",0,"HCP_replication"
"6874",108525,"rh","prcus-p","ControlB",0,"HCP_replication"
"6875",108525,"lh","prcus-p","ControlC",0,"HCP_replication"
"6876",108525,"rh","prcus-p","ControlC",0,"HCP_replication"
"6877",108525,"lh","prcus-p","DefaultA",0.997590361445783,"HCP_replication"
"6878",108525,"rh","prcus-p","DefaultA",1,"HCP_replication"
"6879",108525,"lh","prcus-p","DefaultB",0,"HCP_replication"
"6880",108525,"rh","prcus-p","DefaultB",0,"HCP_replication"
"6881",108525,"lh","prcus-p","DefaultC",0,"HCP_replication"
"6882",108525,"rh","prcus-p","DefaultC",0,"HCP_replication"
"6883",108525,"lh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"6884",108525,"rh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"6885",108525,"lh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"6886",108525,"rh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"6887",108525,"lh","prcus-p","SomatomotorA",0,"HCP_replication"
"6888",108525,"rh","prcus-p","SomatomotorA",0,"HCP_replication"
"6889",108525,"lh","prcus-p","SomatomotorB",0,"HCP_replication"
"6890",108525,"rh","prcus-p","SomatomotorB",0,"HCP_replication"
"6891",108525,"lh","prcus-p","TemporalParietal",0,"HCP_replication"
"6892",108525,"rh","prcus-p","TemporalParietal",0,"HCP_replication"
"6893",108525,"lh","prcus-p","VentralAttentionA",0,"HCP_replication"
"6894",108525,"rh","prcus-p","VentralAttentionA",0,"HCP_replication"
"6895",108525,"lh","prcus-p","VentralAttentionB",0,"HCP_replication"
"6896",108525,"rh","prcus-p","VentralAttentionB",0,"HCP_replication"
"6897",108525,"lh","prcus-p","VisualA",0,"HCP_replication"
"6898",108525,"rh","prcus-p","VisualA",0,"HCP_replication"
"6899",108525,"lh","prcus-p","VisualB",0,"HCP_replication"
"6900",108525,"rh","prcus-p","VisualB",0,"HCP_replication"
"6901",108525,"lh","prcus-p","VisualC",0,"HCP_replication"
"6902",108525,"rh","prcus-p","VisualC",0,"HCP_replication"
"6903",108525,"lh","prcus-i","Auditory",0,"HCP_replication"
"6904",108525,"rh","prcus-i","Auditory",0,"HCP_replication"
"6905",108525,"lh","prcus-i","ControlA",0,"HCP_replication"
"6906",108525,"rh","prcus-i","ControlA",0,"HCP_replication"
"6907",108525,"lh","prcus-i","ControlB",0,"HCP_replication"
"6908",108525,"rh","prcus-i","ControlB",0,"HCP_replication"
"6909",108525,"lh","prcus-i","ControlC",0.0753138075313808,"HCP_replication"
"6910",108525,"rh","prcus-i","ControlC",0,"HCP_replication"
"6911",108525,"lh","prcus-i","DefaultA",0.397212543554007,"HCP_replication"
"6912",108525,"rh","prcus-i","DefaultA",0.55632582322357,"HCP_replication"
"6913",108525,"lh","prcus-i","DefaultB",0,"HCP_replication"
"6914",108525,"rh","prcus-i","DefaultB",0,"HCP_replication"
"6915",108525,"lh","prcus-i","DefaultC",0.76010781671159,"HCP_replication"
"6916",108525,"rh","prcus-i","DefaultC",0.569957081545064,"HCP_replication"
"6917",108525,"lh","prcus-i","DorsalAttentionA",0.0912863070539419,"HCP_replication"
"6918",108525,"rh","prcus-i","DorsalAttentionA",0.04,"HCP_replication"
"6919",108525,"lh","prcus-i","DorsalAttentionB",0,"HCP_replication"
"6920",108525,"rh","prcus-i","DorsalAttentionB",0,"HCP_replication"
"6921",108525,"lh","prcus-i","SomatomotorA",0,"HCP_replication"
"6922",108525,"rh","prcus-i","SomatomotorA",0,"HCP_replication"
"6923",108525,"lh","prcus-i","SomatomotorB",0,"HCP_replication"
"6924",108525,"rh","prcus-i","SomatomotorB",0,"HCP_replication"
"6925",108525,"lh","prcus-i","TemporalParietal",0,"HCP_replication"
"6926",108525,"rh","prcus-i","TemporalParietal",0.167216721672167,"HCP_replication"
"6927",108525,"lh","prcus-i","VentralAttentionA",0,"HCP_replication"
"6928",108525,"rh","prcus-i","VentralAttentionA",0.108967082860386,"HCP_replication"
"6929",108525,"lh","prcus-i","VentralAttentionB",0.0991735537190083,"HCP_replication"
"6930",108525,"rh","prcus-i","VentralAttentionB",0.0894495412844037,"HCP_replication"
"6931",108525,"lh","prcus-i","VisualA",0,"HCP_replication"
"6932",108525,"rh","prcus-i","VisualA",0,"HCP_replication"
"6933",108525,"lh","prcus-i","VisualB",0,"HCP_replication"
"6934",108525,"rh","prcus-i","VisualB",0,"HCP_replication"
"6935",108525,"lh","prcus-i","VisualC",0,"HCP_replication"
"6936",108525,"rh","prcus-i","VisualC",0,"HCP_replication"
"6937",108525,"lh","prcus-a","Auditory",0,"HCP_replication"
"6938",108525,"rh","prcus-a","Auditory",0,"HCP_replication"
"6939",108525,"lh","prcus-a","ControlA",0,"HCP_replication"
"6940",108525,"rh","prcus-a","ControlA",0,"HCP_replication"
"6941",108525,"lh","prcus-a","ControlB",0,"HCP_replication"
"6942",108525,"rh","prcus-a","ControlB",0,"HCP_replication"
"6943",108525,"lh","prcus-a","ControlC",0,"HCP_replication"
"6944",108525,"rh","prcus-a","ControlC",0,"HCP_replication"
"6945",108525,"lh","prcus-a","DefaultA",0.0941828254847645,"HCP_replication"
"6946",108525,"rh","prcus-a","DefaultA",0,"HCP_replication"
"6947",108525,"lh","prcus-a","DefaultB",0.160427807486631,"HCP_replication"
"6948",108525,"rh","prcus-a","DefaultB",0,"HCP_replication"
"6949",108525,"lh","prcus-a","DefaultC",0.61569416498994,"HCP_replication"
"6950",108525,"rh","prcus-a","DefaultC",1,"HCP_replication"
"6951",108525,"lh","prcus-a","DorsalAttentionA",0.0201438848920863,"HCP_replication"
"6952",108525,"rh","prcus-a","DorsalAttentionA",0,"HCP_replication"
"6953",108525,"lh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"6954",108525,"rh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"6955",108525,"lh","prcus-a","SomatomotorA",0.0398860398860399,"HCP_replication"
"6956",108525,"rh","prcus-a","SomatomotorA",0,"HCP_replication"
"6957",108525,"lh","prcus-a","SomatomotorB",0,"HCP_replication"
"6958",108525,"rh","prcus-a","SomatomotorB",0,"HCP_replication"
"6959",108525,"lh","prcus-a","TemporalParietal",0.235897435897436,"HCP_replication"
"6960",108525,"rh","prcus-a","TemporalParietal",0,"HCP_replication"
"6961",108525,"lh","prcus-a","VentralAttentionA",0.267002518891688,"HCP_replication"
"6962",108525,"rh","prcus-a","VentralAttentionA",0,"HCP_replication"
"6963",108525,"lh","prcus-a","VentralAttentionB",0.182298546895641,"HCP_replication"
"6964",108525,"rh","prcus-a","VentralAttentionB",0,"HCP_replication"
"6965",108525,"lh","prcus-a","VisualA",0,"HCP_replication"
"6966",108525,"rh","prcus-a","VisualA",0,"HCP_replication"
"6967",108525,"lh","prcus-a","VisualB",0,"HCP_replication"
"6968",108525,"rh","prcus-a","VisualB",0,"HCP_replication"
"6969",108525,"lh","prcus-a","VisualC",0,"HCP_replication"
"6970",108525,"rh","prcus-a","VisualC",0,"HCP_replication"
"7141",108828,"lh","prcus-p","Auditory",0,"HCP_replication"
"7142",108828,"rh","prcus-p","Auditory",0,"HCP_replication"
"7143",108828,"lh","prcus-p","ControlA",0.301538461538462,"HCP_replication"
"7144",108828,"rh","prcus-p","ControlA",0,"HCP_replication"
"7145",108828,"lh","prcus-p","ControlB",0.509450945094509,"HCP_replication"
"7146",108828,"rh","prcus-p","ControlB",0.4875,"HCP_replication"
"7147",108828,"lh","prcus-p","ControlC",0,"HCP_replication"
"7148",108828,"rh","prcus-p","ControlC",0.224938875305623,"HCP_replication"
"7149",108828,"lh","prcus-p","DefaultA",0.633663366336634,"HCP_replication"
"7150",108828,"rh","prcus-p","DefaultA",0.496894409937888,"HCP_replication"
"7151",108828,"lh","prcus-p","DefaultB",0.0332541567695962,"HCP_replication"
"7152",108828,"rh","prcus-p","DefaultB",0,"HCP_replication"
"7153",108828,"lh","prcus-p","DefaultC",0,"HCP_replication"
"7154",108828,"rh","prcus-p","DefaultC",0.36117381489842,"HCP_replication"
"7155",108828,"lh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"7156",108828,"rh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"7157",108828,"lh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"7158",108828,"rh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"7159",108828,"lh","prcus-p","SomatomotorA",0,"HCP_replication"
"7160",108828,"rh","prcus-p","SomatomotorA",0,"HCP_replication"
"7161",108828,"lh","prcus-p","SomatomotorB",0,"HCP_replication"
"7162",108828,"rh","prcus-p","SomatomotorB",0,"HCP_replication"
"7163",108828,"lh","prcus-p","TemporalParietal",0,"HCP_replication"
"7164",108828,"rh","prcus-p","TemporalParietal",0,"HCP_replication"
"7165",108828,"lh","prcus-p","VentralAttentionA",0,"HCP_replication"
"7166",108828,"rh","prcus-p","VentralAttentionA",0,"HCP_replication"
"7167",108828,"lh","prcus-p","VentralAttentionB",0,"HCP_replication"
"7168",108828,"rh","prcus-p","VentralAttentionB",0,"HCP_replication"
"7169",108828,"lh","prcus-p","VisualA",0,"HCP_replication"
"7170",108828,"rh","prcus-p","VisualA",0,"HCP_replication"
"7171",108828,"lh","prcus-p","VisualB",0,"HCP_replication"
"7172",108828,"rh","prcus-p","VisualB",0,"HCP_replication"
"7173",108828,"lh","prcus-p","VisualC",0,"HCP_replication"
"7174",108828,"rh","prcus-p","VisualC",0,"HCP_replication"
"7175",108828,"lh","prcus-i","Auditory",0,"HCP_replication"
"7176",108828,"rh","prcus-i","Auditory",0,"HCP_replication"
"7177",108828,"lh","prcus-i","ControlA",0,"HCP_replication"
"7178",108828,"rh","prcus-i","ControlA",0.106293706293706,"HCP_replication"
"7179",108828,"lh","prcus-i","ControlB",0,"HCP_replication"
"7180",108828,"rh","prcus-i","ControlB",0.421911421911422,"HCP_replication"
"7181",108828,"lh","prcus-i","ControlC",0.154559505409583,"HCP_replication"
"7182",108828,"rh","prcus-i","ControlC",0.36670687575392,"HCP_replication"
"7183",108828,"lh","prcus-i","DefaultA",0.581947743467934,"HCP_replication"
"7184",108828,"rh","prcus-i","DefaultA",0.493882091212458,"HCP_replication"
"7185",108828,"lh","prcus-i","DefaultB",0.154559505409583,"HCP_replication"
"7186",108828,"rh","prcus-i","DefaultB",0.0433526011560694,"HCP_replication"
"7187",108828,"lh","prcus-i","DefaultC",0.531365313653137,"HCP_replication"
"7188",108828,"rh","prcus-i","DefaultC",0.184986595174263,"HCP_replication"
"7189",108828,"lh","prcus-i","DorsalAttentionA",0.0490196078431373,"HCP_replication"
"7190",108828,"rh","prcus-i","DorsalAttentionA",0,"HCP_replication"
"7191",108828,"lh","prcus-i","DorsalAttentionB",0,"HCP_replication"
"7192",108828,"rh","prcus-i","DorsalAttentionB",0,"HCP_replication"
"7193",108828,"lh","prcus-i","SomatomotorA",0,"HCP_replication"
"7194",108828,"rh","prcus-i","SomatomotorA",0,"HCP_replication"
"7195",108828,"lh","prcus-i","SomatomotorB",0,"HCP_replication"
"7196",108828,"rh","prcus-i","SomatomotorB",0,"HCP_replication"
"7197",108828,"lh","prcus-i","TemporalParietal",0,"HCP_replication"
"7198",108828,"rh","prcus-i","TemporalParietal",0,"HCP_replication"
"7199",108828,"lh","prcus-i","VentralAttentionA",0,"HCP_replication"
"7200",108828,"rh","prcus-i","VentralAttentionA",0,"HCP_replication"
"7201",108828,"lh","prcus-i","VentralAttentionB",0.0679611650485437,"HCP_replication"
"7202",108828,"rh","prcus-i","VentralAttentionB",0,"HCP_replication"
"7203",108828,"lh","prcus-i","VisualA",0,"HCP_replication"
"7204",108828,"rh","prcus-i","VisualA",0,"HCP_replication"
"7205",108828,"lh","prcus-i","VisualB",0,"HCP_replication"
"7206",108828,"rh","prcus-i","VisualB",0,"HCP_replication"
"7207",108828,"lh","prcus-i","VisualC",0,"HCP_replication"
"7208",108828,"rh","prcus-i","VisualC",0,"HCP_replication"
"7209",108828,"lh","prcus-a","Auditory",0,"HCP_replication"
"7210",108828,"rh","prcus-a","Auditory",0,"HCP_replication"
"7211",108828,"lh","prcus-a","ControlA",0,"HCP_replication"
"7212",108828,"rh","prcus-a","ControlA",0,"HCP_replication"
"7213",108828,"lh","prcus-a","ControlB",0.310483870967742,"HCP_replication"
"7214",108828,"rh","prcus-a","ControlB",0.709183673469388,"HCP_replication"
"7215",108828,"lh","prcus-a","ControlC",0.014218009478673,"HCP_replication"
"7216",108828,"rh","prcus-a","ControlC",0.438271604938272,"HCP_replication"
"7217",108828,"lh","prcus-a","DefaultA",0,"HCP_replication"
"7218",108828,"rh","prcus-a","DefaultA",0.186379928315412,"HCP_replication"
"7219",108828,"lh","prcus-a","DefaultB",0.0954545454545455,"HCP_replication"
"7220",108828,"rh","prcus-a","DefaultB",0,"HCP_replication"
"7221",108828,"lh","prcus-a","DefaultC",0.228329809725159,"HCP_replication"
"7222",108828,"rh","prcus-a","DefaultC",0.0905660377358491,"HCP_replication"
"7223",108828,"lh","prcus-a","DorsalAttentionA",0.250521920668058,"HCP_replication"
"7224",108828,"rh","prcus-a","DorsalAttentionA",0,"HCP_replication"
"7225",108828,"lh","prcus-a","DorsalAttentionB",0.0646651270207852,"HCP_replication"
"7226",108828,"rh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"7227",108828,"lh","prcus-a","SomatomotorA",0.330677290836653,"HCP_replication"
"7228",108828,"rh","prcus-a","SomatomotorA",0,"HCP_replication"
"7229",108828,"lh","prcus-a","SomatomotorB",0,"HCP_replication"
"7230",108828,"rh","prcus-a","SomatomotorB",0,"HCP_replication"
"7231",108828,"lh","prcus-a","TemporalParietal",0,"HCP_replication"
"7232",108828,"rh","prcus-a","TemporalParietal",0,"HCP_replication"
"7233",108828,"lh","prcus-a","VentralAttentionA",0.154185022026432,"HCP_replication"
"7234",108828,"rh","prcus-a","VentralAttentionA",0,"HCP_replication"
"7235",108828,"lh","prcus-a","VentralAttentionB",0,"HCP_replication"
"7236",108828,"rh","prcus-a","VentralAttentionB",0.0387596899224806,"HCP_replication"
"7237",108828,"lh","prcus-a","VisualA",0.0601851851851852,"HCP_replication"
"7238",108828,"rh","prcus-a","VisualA",0,"HCP_replication"
"7239",108828,"lh","prcus-a","VisualB",0.246861924686192,"HCP_replication"
"7240",108828,"rh","prcus-a","VisualB",0,"HCP_replication"
"7241",108828,"lh","prcus-a","VisualC",0,"HCP_replication"
"7242",108828,"rh","prcus-a","VisualC",0,"HCP_replication"
"7413",109123,"lh","prcus-p","Auditory",0,"HCP_replication"
"7414",109123,"rh","prcus-p","Auditory",0,"HCP_replication"
"7415",109123,"lh","prcus-p","ControlA",0,"HCP_replication"
"7416",109123,"rh","prcus-p","ControlA",0,"HCP_replication"
"7417",109123,"lh","prcus-p","ControlB",0,"HCP_replication"
"7418",109123,"rh","prcus-p","ControlB",0.353846153846154,"HCP_replication"
"7419",109123,"lh","prcus-p","ControlC",0,"HCP_replication"
"7420",109123,"rh","prcus-p","ControlC",0.797752808988764,"HCP_replication"
"7421",109123,"lh","prcus-p","DefaultA",1,"HCP_replication"
"7422",109123,"rh","prcus-p","DefaultA",0.216666666666667,"HCP_replication"
"7423",109123,"lh","prcus-p","DefaultB",0,"HCP_replication"
"7424",109123,"rh","prcus-p","DefaultB",0,"HCP_replication"
"7425",109123,"lh","prcus-p","DefaultC",0,"HCP_replication"
"7426",109123,"rh","prcus-p","DefaultC",0,"HCP_replication"
"7427",109123,"lh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"7428",109123,"rh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"7429",109123,"lh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"7430",109123,"rh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"7431",109123,"lh","prcus-p","SomatomotorA",0,"HCP_replication"
"7432",109123,"rh","prcus-p","SomatomotorA",0,"HCP_replication"
"7433",109123,"lh","prcus-p","SomatomotorB",0,"HCP_replication"
"7434",109123,"rh","prcus-p","SomatomotorB",0,"HCP_replication"
"7435",109123,"lh","prcus-p","TemporalParietal",0,"HCP_replication"
"7436",109123,"rh","prcus-p","TemporalParietal",0,"HCP_replication"
"7437",109123,"lh","prcus-p","VentralAttentionA",0,"HCP_replication"
"7438",109123,"rh","prcus-p","VentralAttentionA",0,"HCP_replication"
"7439",109123,"lh","prcus-p","VentralAttentionB",0,"HCP_replication"
"7440",109123,"rh","prcus-p","VentralAttentionB",0,"HCP_replication"
"7441",109123,"lh","prcus-p","VisualA",0,"HCP_replication"
"7442",109123,"rh","prcus-p","VisualA",0,"HCP_replication"
"7443",109123,"lh","prcus-p","VisualB",0,"HCP_replication"
"7444",109123,"rh","prcus-p","VisualB",0,"HCP_replication"
"7445",109123,"lh","prcus-p","VisualC",0,"HCP_replication"
"7446",109123,"rh","prcus-p","VisualC",0,"HCP_replication"
"7447",109123,"lh","prcus-i","Auditory",0,"HCP_replication"
"7448",109123,"rh","prcus-i","Auditory",0,"HCP_replication"
"7449",109123,"lh","prcus-i","ControlA",0,"HCP_replication"
"7450",109123,"rh","prcus-i","ControlA",0,"HCP_replication"
"7451",109123,"lh","prcus-i","ControlB",0.0893300248138958,"HCP_replication"
"7452",109123,"rh","prcus-i","ControlB",0.242774566473988,"HCP_replication"
"7453",109123,"lh","prcus-i","ControlC",0,"HCP_replication"
"7454",109123,"rh","prcus-i","ControlC",0.045016077170418,"HCP_replication"
"7455",109123,"lh","prcus-i","DefaultA",0.739770867430442,"HCP_replication"
"7456",109123,"rh","prcus-i","DefaultA",0.282485875706215,"HCP_replication"
"7457",109123,"lh","prcus-i","DefaultB",0.524904214559387,"HCP_replication"
"7458",109123,"rh","prcus-i","DefaultB",0.282485875706215,"HCP_replication"
"7459",109123,"lh","prcus-i","DefaultC",0.0205655526992288,"HCP_replication"
"7460",109123,"rh","prcus-i","DefaultC",0.441025641025641,"HCP_replication"
"7461",109123,"lh","prcus-i","DorsalAttentionA",0,"HCP_replication"
"7462",109123,"rh","prcus-i","DorsalAttentionA",0,"HCP_replication"
"7463",109123,"lh","prcus-i","DorsalAttentionB",0,"HCP_replication"
"7464",109123,"rh","prcus-i","DorsalAttentionB",0,"HCP_replication"
"7465",109123,"lh","prcus-i","SomatomotorA",0,"HCP_replication"
"7466",109123,"rh","prcus-i","SomatomotorA",0,"HCP_replication"
"7467",109123,"lh","prcus-i","SomatomotorB",0,"HCP_replication"
"7468",109123,"rh","prcus-i","SomatomotorB",0,"HCP_replication"
"7469",109123,"lh","prcus-i","TemporalParietal",0,"HCP_replication"
"7470",109123,"rh","prcus-i","TemporalParietal",0,"HCP_replication"
"7471",109123,"lh","prcus-i","VentralAttentionA",0,"HCP_replication"
"7472",109123,"rh","prcus-i","VentralAttentionA",0,"HCP_replication"
"7473",109123,"lh","prcus-i","VentralAttentionB",0,"HCP_replication"
"7474",109123,"rh","prcus-i","VentralAttentionB",0.369973190348525,"HCP_replication"
"7475",109123,"lh","prcus-i","VisualA",0,"HCP_replication"
"7476",109123,"rh","prcus-i","VisualA",0,"HCP_replication"
"7477",109123,"lh","prcus-i","VisualB",0,"HCP_replication"
"7478",109123,"rh","prcus-i","VisualB",0,"HCP_replication"
"7479",109123,"lh","prcus-i","VisualC",0,"HCP_replication"
"7480",109123,"rh","prcus-i","VisualC",0,"HCP_replication"
"7481",109123,"lh","prcus-a","Auditory",0,"HCP_replication"
"7482",109123,"rh","prcus-a","Auditory",0,"HCP_replication"
"7483",109123,"lh","prcus-a","ControlA",0,"HCP_replication"
"7484",109123,"rh","prcus-a","ControlA",0,"HCP_replication"
"7485",109123,"lh","prcus-a","ControlB",0,"HCP_replication"
"7486",109123,"rh","prcus-a","ControlB",0,"HCP_replication"
"7487",109123,"lh","prcus-a","ControlC",0.921985815602837,"HCP_replication"
"7488",109123,"rh","prcus-a","ControlC",0.617142857142857,"HCP_replication"
"7489",109123,"lh","prcus-a","DefaultA",0,"HCP_replication"
"7490",109123,"rh","prcus-a","DefaultA",0,"HCP_replication"
"7491",109123,"lh","prcus-a","DefaultB",0,"HCP_replication"
"7492",109123,"rh","prcus-a","DefaultB",0,"HCP_replication"
"7493",109123,"lh","prcus-a","DefaultC",0,"HCP_replication"
"7494",109123,"rh","prcus-a","DefaultC",0.712765957446808,"HCP_replication"
"7495",109123,"lh","prcus-a","DorsalAttentionA",0,"HCP_replication"
"7496",109123,"rh","prcus-a","DorsalAttentionA",0,"HCP_replication"
"7497",109123,"lh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"7498",109123,"rh","prcus-a","DorsalAttentionB",0,"HCP_replication"
"7499",109123,"lh","prcus-a","SomatomotorA",0,"HCP_replication"
"7500",109123,"rh","prcus-a","SomatomotorA",0,"HCP_replication"
"7501",109123,"lh","prcus-a","SomatomotorB",0,"HCP_replication"
"7502",109123,"rh","prcus-a","SomatomotorB",0,"HCP_replication"
"7503",109123,"lh","prcus-a","TemporalParietal",0,"HCP_replication"
"7504",109123,"rh","prcus-a","TemporalParietal",0,"HCP_replication"
"7505",109123,"lh","prcus-a","VentralAttentionA",0,"HCP_replication"
"7506",109123,"rh","prcus-a","VentralAttentionA",0,"HCP_replication"
"7507",109123,"lh","prcus-a","VentralAttentionB",0.252873563218391,"HCP_replication"
"7508",109123,"rh","prcus-a","VentralAttentionB",0,"HCP_replication"
"7509",109123,"lh","prcus-a","VisualA",0,"HCP_replication"
"7510",109123,"rh","prcus-a","VisualA",0,"HCP_replication"
"7511",109123,"lh","prcus-a","VisualB",0,"HCP_replication"
"7512",109123,"rh","prcus-a","VisualB",0,"HCP_replication"
"7513",109123,"lh","prcus-a","VisualC",0,"HCP_replication"
"7514",109123,"rh","prcus-a","VisualC",0,"HCP_replication"
"7685",109325,"lh","prcus-p","Auditory",0,"HCP_replication"
"7686",109325,"rh","prcus-p","Auditory",0,"HCP_replication"
"7687",109325,"lh","prcus-p","ControlA",0.0760697305863708,"HCP_replication"
"7688",109325,"rh","prcus-p","ControlA",0,"HCP_replication"
"7689",109325,"lh","prcus-p","ControlB",0.100156494522692,"HCP_replication"
"7690",109325,"rh","prcus-p","ControlB",0,"HCP_replication"
"7691",109325,"lh","prcus-p","ControlC",0.0637958532695375,"HCP_replication"
"7692",109325,"rh","prcus-p","ControlC",0,"HCP_replication"
"7693",109325,"lh","prcus-p","DefaultA",0.756147540983607,"HCP_replication"
"7694",109325,"rh","prcus-p","DefaultA",1,"HCP_replication"
"7695",109325,"lh","prcus-p","DefaultB",0,"HCP_replication"
"7696",109325,"rh","prcus-p","DefaultB",0,"HCP_replication"
"7697",109325,"lh","prcus-p","DefaultC",0.421326397919376,"HCP_replication"
"7698",109325,"rh","prcus-p","DefaultC",0,"HCP_replication"
"7699",109325,"lh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"7700",109325,"rh","prcus-p","DorsalAttentionA",0,"HCP_replication"
"7701",109325,"lh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"7702",109325,"rh","prcus-p","DorsalAttentionB",0,"HCP_replication"
"7703",109325,"lh","prcus-p","SomatomotorA",0,"HCP_replication"
"7704",109325,"rh","prcus-p","SomatomotorA",0,"HCP_replication"
"7705",109325,"lh","prcus-p","SomatomotorB",0,"HCP_replication"
"7706",109325,"rh","prcus-p","SomatomotorB",0,"HCP_replication"
"7707",109325,"lh","prcus-p","TemporalParietal",0,"HCP_replication"
"7708",109325,"rh","prcus-p","TemporalParietal",0,"HCP_replication"
"7709",109325,"lh","prcus-p","VentralAttentionA",0,"HCP_replication"
"7710",109325,"rh","prcus-p","VentralAttentionA",0,"HCP_replication"
"7711",109325,"lh","prcus-p","VentralAttentionB",0,"HCP_replication"
"7712",109325,"rh","prcus-p","VentralAttentionB",0,"HCP_replication"
"7713",109325,"lh","prcus-p","VisualA",0,"HCP_replication"
"7714",109325,"rh","prcus-p","VisualA",0,"HCP_replication"
"7715",109325,"lh","prcus-p","VisualB",0,"HCP_replication"
"7716",109325,"rh","prcus-p","VisualB",0,"HCP_replication"
"7717",109325,"lh","prcus-p","VisualC",0,"HCP_replication"
"7718",109325,"rh","prcus-p","VisualC",0,"HCP_replication"
"7719",109325,"lh","prcus-i","Auditory",0,"HCP_replication"
"7720",109325,"rh","prcus-i","Auditory",0,"HCP_replication"
"7721",109325,"lh","prcus-i","ControlA",0,"HCP_replication"
"7722",109325,"rh","prcus-i","ControlA",0.170854271356784,"HCP_replication"
