sub,hemi,label,total_surface_area_.mm.2.,cortical_thickness_mean,dataset,group,group_hemi,sulcal_depth_mm
n050t2,lh,prcus-a,146,3.492,juvenile,juvenile,j lh,13.0886577614895
n050t2,lh,prcus-i,342,3.218,juvenile,juvenile,j lh,12.7545123085644
n050t2,lh,prcus-p,438,2.4,juvenile,juvenile,j lh,13.8393748540474
n050t2,lh,spls,442,3.253,juvenile,juvenile,j lh,13.5924023513996
n050t2,lh,sps,401,2.484,juvenile,juvenile,j lh,12.9320592537441
n050t2,lh,sspls,52,3.757,juvenile,juvenile,j lh,2.50568538745581
n050t2,rh,ifrms,32,3.352,juvenile,juvenile,j rh,1.21442045751219
n050t2,rh,mcgs,900,2.453,juvenile,juvenile,j rh,16.7608163336608
n050t2,rh,pos,1146,2.62,juvenile,juvenile,j rh,19.0628995312226
n050t2,rh,prculs,398,2.446,juvenile,juvenile,j rh,11.0355913157477
n050t2,rh,prcus-a,145,2.966,juvenile,juvenile,j rh,11.0187443744373
n050t2,rh,prcus-i,589,2.391,juvenile,juvenile,j rh,11.4126794163696
n050t2,rh,prcus-p,103,3.754,juvenile,juvenile,j rh,5.9615491438138
n050t2,rh,spls,623,3.071,juvenile,juvenile,j rh,13.5709195935378
n050t2,rh,sps,528,2.18,juvenile,juvenile,j rh,14.0496967892462
n055t1,lh,icgs-p,108,3.187,juvenile,juvenile,j lh,8.60021078548418
n055t1,lh,ifrms,91,3.77,juvenile,juvenile,j lh,2.69234442138902
n055t1,lh,mcgs,765,2.48,juvenile,juvenile,j lh,15.8775036039362
n055t1,lh,pos,1004,2.661,juvenile,juvenile,j lh,19.6689391446165
n055t1,lh,prculs,378,2.823,juvenile,juvenile,j lh,13.3712271356978
n055t1,lh,prcus-a,570,2.651,juvenile,juvenile,j lh,12.0198676890639
n055t1,lh,prcus-i,453,2.579,juvenile,juvenile,j lh,12.8996393707648
n055t1,lh,prcus-p,150,3.681,juvenile,juvenile,j lh,3.39025207662457
n055t1,lh,spls,492,3.087,juvenile,juvenile,j lh,14.2665132988401
n055t1,lh,sps,562,2.486,juvenile,juvenile,j lh,13.6229939204011
n055t1,lh,sspls,10,3.794,juvenile,juvenile,j lh,1.48557736006054
n055t1,rh,icgs-p,32,4.353,juvenile,juvenile,j rh,0.686039118519007
n055t1,rh,ifrms,116,3.578,juvenile,juvenile,j rh,2.97777346678333
n055t1,rh,mcgs,762,2.346,juvenile,juvenile,j rh,14.3449254033617
n055t1,rh,pos,1796,2.641,juvenile,juvenile,j rh,21.5762240482224
n055t1,rh,prculs,191,2.943,juvenile,juvenile,j rh,12.8104216722886
n055t1,rh,prcus-a,408,2.74,juvenile,juvenile,j rh,8.15920414904735
n055t1,rh,prcus-i,345,2.5,juvenile,juvenile,j rh,13.9597057081778
n055t1,rh,prcus-p,275,2.739,juvenile,juvenile,j rh,9.68507545732952
n055t1,rh,spls,415,2.96,juvenile,juvenile,j rh,12.3647887866804
n055t1,rh,sps,674,2.43,juvenile,juvenile,j rh,13.223812536969
n055t1,rh,sspls,34,3.907,juvenile,juvenile,j rh,0.948948971938368
n062t1,lh,icgs-p,35,3.973,juvenile,juvenile,j lh,7.11570971542194
n062t1,lh,ifrms,261,2.815,juvenile,juvenile,j lh,13.3738597942564
n062t1,lh,mcgs,704,2.262,juvenile,juvenile,j lh,15.6426133133195
n062t1,lh,pos,1275,2.819,juvenile,juvenile,j lh,19.6107162120263
n062t1,lh,prculs,656,2.371,juvenile,juvenile,j lh,13.2287199369508
n062t1,lh,prcus-a,296,2.636,juvenile,juvenile,j lh,16.8507585518226
n062t1,lh,prcus-i,461,2.529,juvenile,juvenile,j lh,16.8228416801564
n062t1,lh,prcus-p,360,2.921,juvenile,juvenile,j lh,9.33634812912215
n062t1,lh,spls,562,2.882,juvenile,juvenile,j lh,16.8833567515854
n062t1,lh,sps,787,2.116,juvenile,juvenile,j lh,18.3411566595062
n062t1,lh,sspls,70,4.088,juvenile,juvenile,j lh,4.04584358076281
n062t1,rh,icgs-p,48,4.17,juvenile,juvenile,j rh,2.73404177172199
n062t1,rh,ifrms,133,3.424,juvenile,juvenile,j rh,5.01730872904419
n062t1,rh,mcgs,839,2.551,juvenile,juvenile,j rh,15.3600872311494
n062t1,rh,pos,1699,2.727,juvenile,juvenile,j rh,19.1126025098428
n062t1,rh,prculs,375,2.237,juvenile,juvenile,j rh,13.130169955081
n062t1,rh,prcus-a,473,2.195,juvenile,juvenile,j rh,12.7633299250195
n062t1,rh,prcus-i,467,2.491,juvenile,juvenile,j rh,13.9524333385983
n062t1,rh,prcus-p,340,2.762,juvenile,juvenile,j rh,10.6932050516915
n062t1,rh,spls,763,2.829,juvenile,juvenile,j rh,16.4210838549369
n062t1,rh,sps,159,2.132,juvenile,juvenile,j rh,7.67751358498027
n062t1,rh,sspls,8,4.219,juvenile,juvenile,j rh,0.81119507365927
n068t1,lh,ifrms,37,4.431,juvenile,juvenile,j lh,1.95724771860671
n068t1,lh,mcgs,902,2.719,juvenile,juvenile,j lh,16.382312579997
n068t1,lh,pos,690,2.974,juvenile,juvenile,j lh,18.6338408931079
n068t1,lh,prculs,389,2.414,juvenile,juvenile,j lh,17.1202617975594
n068t1,lh,prcus-a,138,2.561,juvenile,juvenile,j lh,11.2222729638178
n068t1,lh,prcus-i,343,2.74,juvenile,juvenile,j lh,15.2101358017648
n068t1,lh,prcus-p,151,2.976,juvenile,juvenile,j lh,8.66853535024397
n068t1,lh,spls,353,3.23,juvenile,juvenile,j lh,14.4056097562572
n068t1,lh,sps,411,2.411,juvenile,juvenile,j lh,13.2386954895057
n068t1,rh,ifrms,104,3.059,juvenile,juvenile,j rh,6.59726592781465
n068t1,rh,mcgs,946,2.539,juvenile,juvenile,j rh,15.7436581611016
n068t1,rh,pos,1367,2.862,juvenile,juvenile,j rh,20.3331376031822
n068t1,rh,prculs,162,2.797,juvenile,juvenile,j rh,11.6917790017576
n068t1,rh,prcus-a,321,2.253,juvenile,juvenile,j rh,12.1855313290366
n068t1,rh,prcus-i,164,3.045,juvenile,juvenile,j rh,4.26733045821842
n068t1,rh,prcus-p,74,3.269,juvenile,juvenile,j rh,2.35611686308166
n068t1,rh,spls,239,3.115,juvenile,juvenile,j rh,11.8229203934973
n068t1,rh,sps,329,2.334,juvenile,juvenile,j rh,9.1090310475808
n069t2,lh,ifrms,140,4.549,juvenile,juvenile,j lh,1.81523839624013
n069t2,lh,mcgs,826,2.595,juvenile,juvenile,j lh,17.9642170719718
n069t2,lh,pos,1188,2.534,juvenile,juvenile,j lh,22.414494761427
n069t2,lh,prculs,234,2.671,juvenile,juvenile,j lh,17.6081300979583
n069t2,lh,prcus-a,484,2.534,juvenile,juvenile,j lh,16.5903319760876
n069t2,lh,prcus-i,326,2.92,juvenile,juvenile,j lh,10.7012729724838
n069t2,lh,prcus-p,130,3.236,juvenile,juvenile,j lh,5.9092374883127
n069t2,lh,spls,778,3.171,juvenile,juvenile,j lh,15.2405392062819
n069t2,lh,sps,471,1.956,juvenile,juvenile,j lh,13.9284198722303
n069t2,rh,ifrms,51,3.837,juvenile,juvenile,j rh,1.3020873000521
n069t2,rh,mcgs,807,2.471,juvenile,juvenile,j rh,15.950287447875
n069t2,rh,pos,1458,2.647,juvenile,juvenile,j rh,21.7336645168124
n069t2,rh,prculs,354,2.185,juvenile,juvenile,j rh,16.7847628816746
n069t2,rh,prcus-a,554,2.672,juvenile,juvenile,j rh,12.7339999934783
n069t2,rh,prcus-i,537,2.257,juvenile,juvenile,j rh,9.61310109148512
n069t2,rh,prcus-p,419,2.475,juvenile,juvenile,j rh,9.75426090675911
n069t2,rh,spls,661,3.601,juvenile,juvenile,j rh,11.0944429292325
n069t2,rh,sps,752,1.917,juvenile,juvenile,j rh,16.1620921430583
n069t2,rh,sspls,27,4.523,juvenile,juvenile,j rh,0.553461823404416
n070t1,lh,ifrms,70,4.106,juvenile,juvenile,j lh,2.31802523427707
n070t1,lh,mcgs,571,2.644,juvenile,juvenile,j lh,13.4071956777445
n070t1,lh,pos,678,2.692,juvenile,juvenile,j lh,18.6752655850974
n070t1,lh,prculs,406,2.398,juvenile,juvenile,j lh,12.7660458396254
n070t1,lh,prcus-a,529,2.291,juvenile,juvenile,j lh,12.7331079191939
n070t1,lh,prcus-i,262,2.482,juvenile,juvenile,j lh,11.9487243898381
n070t1,lh,prcus-p,210,2.953,juvenile,juvenile,j lh,8.97352376741312
n070t1,lh,spls,523,2.811,juvenile,juvenile,j lh,10.9092490557633
n070t1,lh,sps,687,2.18,juvenile,juvenile,j lh,15.075263517578
n070t1,rh,ifrms,82,4.096,juvenile,juvenile,j rh,1.93334731432608
n070t1,rh,mcgs,780,2.517,juvenile,juvenile,j rh,13.6901299976371
n070t1,rh,pos,877,2.434,juvenile,juvenile,j rh,20.1340708899651
n070t1,rh,prculs,95,2.426,juvenile,juvenile,j rh,10.9861242777458
n070t1,rh,prcus-a,179,2.772,juvenile,juvenile,j rh,4.31239916745501
n070t1,rh,prcus-i,407,2.653,juvenile,juvenile,j rh,11.9003854426933
n070t1,rh,prcus-p,213,2.592,juvenile,juvenile,j rh,9.42632513470129
n070t1,rh,spls,744,3.025,juvenile,juvenile,j rh,11.376308396316
n070t1,rh,sps,613,2.327,juvenile,juvenile,j rh,13.0072726292067
n070t1,rh,sspls,39,3.948,juvenile,juvenile,j rh,2.25611516658807
n072t2,lh,icgs-p,28,3.28,juvenile,juvenile,j lh,3.05509268645762
n072t2,lh,ifrms,27,3.792,juvenile,juvenile,j lh,2.1007912778834
n072t2,lh,mcgs,808,2.534,juvenile,juvenile,j lh,15.6900765240093
n072t2,lh,pos,808,2.881,juvenile,juvenile,j lh,20.2947447008594
n072t2,lh,prculs,460,2.115,juvenile,juvenile,j lh,11.5333440436719
n072t2,lh,prcus-a,489,2.368,juvenile,juvenile,j lh,14.2496298314075
n072t2,lh,prcus-i,146,2.515,juvenile,juvenile,j lh,14.5141058547045
n072t2,lh,prcus-p,356,2.661,juvenile,juvenile,j lh,9.27307558743326
n072t2,lh,spls,470,2.758,juvenile,juvenile,j lh,14.1286996532946
n072t2,lh,sps,425,2.21,juvenile,juvenile,j lh,14.6957593826068
n072t2,lh,sspls,13,3.924,juvenile,juvenile,j lh,2.40096010602244
n072t2,rh,icgs-p,65,3.352,juvenile,juvenile,j rh,4.01053264783724
n072t2,rh,ifrms,155,3.418,juvenile,juvenile,j rh,6.87492301929669
n072t2,rh,mcgs,553,2.458,juvenile,juvenile,j rh,13.8606031331799
n072t2,rh,pos,1203,2.674,juvenile,juvenile,j rh,19.3536405549001
n072t2,rh,prculs,106,2.561,juvenile,juvenile,j rh,9.31542299161371
n072t2,rh,prcus-a,311,2.614,juvenile,juvenile,j rh,7.1264938137393
n072t2,rh,prcus-i,434,2.307,juvenile,juvenile,j rh,12.0722438861016
n072t2,rh,prcus-p,188,2.696,juvenile,juvenile,j rh,6.32274340795674
n072t2,rh,spls,377,2.674,juvenile,juvenile,j rh,11.9682427837441
n072t2,rh,sps,774,2.22,juvenile,juvenile,j rh,14.3283040621409
n077t1,lh,icgs-p,19,2.962,juvenile,juvenile,j lh,2.58963421204943
n077t1,lh,ifrms,64,4.132,juvenile,juvenile,j lh,5.02353762787962
n077t1,lh,mcgs,1008,2.375,juvenile,juvenile,j lh,15.300614461199
n077t1,lh,pos,608,2.681,juvenile,juvenile,j lh,15.8912260025668
n077t1,lh,prculs,198,1.999,juvenile,juvenile,j lh,12.8892337266955
n077t1,lh,prcus-a,167,2.319,juvenile,juvenile,j lh,10.5719107918467
n077t1,lh,prcus-i,365,2.367,juvenile,juvenile,j lh,12.2816890540264
n077t1,lh,prcus-p,289,2.409,juvenile,juvenile,j lh,12.0687488848222
n077t1,lh,spls,403,3.033,juvenile,juvenile,j lh,10.5547587175871
n077t1,lh,sps,643,2.134,juvenile,juvenile,j lh,15.8255995752574
n077t1,lh,sspls,20,3.591,juvenile,juvenile,j lh,1.56795243045395
n077t1,rh,ifrms,19,3.426,juvenile,juvenile,j rh,1.25008647197914
n077t1,rh,mcgs,808,2.142,juvenile,juvenile,j rh,14.8430474877264
n077t1,rh,pos,719,2.613,juvenile,juvenile,j rh,18.5755741983333
n077t1,rh,prculs,372,2.345,juvenile,juvenile,j rh,13.9928745461107
n077t1,rh,prcus-a,232,1.946,juvenile,juvenile,j rh,11.7935083907305
n077t1,rh,prcus-i,382,2.244,juvenile,juvenile,j rh,13.0061020285377
n077t1,rh,prcus-p,81,3.331,juvenile,juvenile,j rh,2.7405818631925
n077t1,rh,spls,566,2.976,juvenile,juvenile,j rh,12.7459252748644
n077t1,rh,sspls,129,4.022,juvenile,juvenile,j rh,2.36857149839191
n078t2,lh,ifrms,89,3.706,juvenile,juvenile,j lh,5.01616087982152
n078t2,lh,mcgs,869,2.398,juvenile,juvenile,j lh,18.7846209643144
n078t2,lh,pos,1007,2.481,juvenile,juvenile,j lh,18.9795281100566
n078t2,lh,prculs,240,2.481,juvenile,juvenile,j lh,9.43059705769265
n078t2,lh,prcus-a,135,3.197,juvenile,juvenile,j lh,10.0600906231198
n078t2,lh,prcus-i,505,2.374,juvenile,juvenile,j lh,12.8129110352916
n078t2,lh,prcus-p,100,3.65,juvenile,juvenile,j lh,3.0803121101136
n078t2,lh,spls,484,2.865,juvenile,juvenile,j lh,14.0991143825124
n078t2,lh,sps,294,1.759,juvenile,juvenile,j lh,13.5380579023182
n078t2,rh,icgs-p,37,3.222,juvenile,juvenile,j rh,0.674374577430476
n078t2,rh,ifrms,67,4.152,juvenile,juvenile,j rh,1.13632018920857
n078t2,rh,mcgs,793,2.462,juvenile,juvenile,j rh,14.6748341784914
n078t2,rh,pos,945,2.869,juvenile,juvenile,j rh,17.1790796832792
n078t2,rh,prculs,631,2.487,juvenile,juvenile,j rh,16.6492351662762
n078t2,rh,prcus-a,373,2.63,juvenile,juvenile,j rh,11.3552980391329
n078t2,rh,prcus-i,224,2.441,juvenile,juvenile,j rh,9.0731537532753
n078t2,rh,prcus-p,332,2.537,juvenile,juvenile,j rh,10.2754652228975
n078t2,rh,spls,365,2.786,juvenile,juvenile,j rh,11.397135625575
n078t2,rh,sps,197,2.116,juvenile,juvenile,j rh,7.34803735336552
n083t2,lh,icgs-p,26,3.597,juvenile,juvenile,j lh,4.26617474194618
n083t2,lh,ifrms,53,4.262,juvenile,juvenile,j lh,2.69381070859517
n083t2,lh,mcgs,874,2.411,juvenile,juvenile,j lh,17.9954559621331
n083t2,lh,pos,983,2.607,juvenile,juvenile,j lh,21.8200172762441
n083t2,lh,prculs,218,2.493,juvenile,juvenile,j lh,18.1452757079418
n083t2,lh,prcus-a,300,2.462,juvenile,juvenile,j lh,13.3141963322966
n083t2,lh,prcus-i,188,2.139,juvenile,juvenile,j lh,7.83193190496345
n083t2,lh,prcus-p,204,2.364,juvenile,juvenile,j lh,13.2620035294704
n083t2,lh,spls,470,2.719,juvenile,juvenile,j lh,14.5161470498069
n083t2,lh,sps,260,2.354,juvenile,juvenile,j lh,11.0706902344126
n083t2,rh,icgs-p,41,3.827,juvenile,juvenile,j rh,2.66392369199834
n083t2,rh,ifrms,60,3.732,juvenile,juvenile,j rh,1.73307069793715
n083t2,rh,mcgs,724,2.355,juvenile,juvenile,j rh,15.8929451101286
n083t2,rh,pos,1464,2.869,juvenile,juvenile,j rh,20.5505369556678
n083t2,rh,prculs,293,2.092,juvenile,juvenile,j rh,13.6911077271681
n083t2,rh,prcus-a,94,2.461,juvenile,juvenile,j rh,10.944570370572
n083t2,rh,prcus-i,230,2.479,juvenile,juvenile,j rh,10.340966583751
n083t2,rh,prcus-p,142,2.573,juvenile,juvenile,j rh,6.13324537908007
n083t2,rh,spls,364,2.807,juvenile,juvenile,j rh,13.118600330838
n083t2,rh,sps,991,2.207,juvenile,juvenile,j rh,19.1947750171116
n083t2,rh,sspls,24,3.625,juvenile,juvenile,j rh,3.49822094161083
n086t2,lh,icgs-p,13,4.094,juvenile,juvenile,j lh,2.11094439574276
n086t2,lh,ifrms,80,3.744,juvenile,juvenile,j lh,1.73924964373926
n086t2,lh,mcgs,672,2.336,juvenile,juvenile,j lh,13.974803370925
n086t2,lh,pos,1228,2.271,juvenile,juvenile,j lh,20.9720343138668
n086t2,lh,prculs,187,2.509,juvenile,juvenile,j lh,13.4377372671863
n086t2,lh,prcus-a,327,2.577,juvenile,juvenile,j lh,11.33841675669
n086t2,lh,prcus-i,117,2.376,juvenile,juvenile,j lh,5.09545375537825
n086t2,lh,prcus-p,247,2.7,juvenile,juvenile,j lh,7.52334637136768
n086t2,lh,spls,385,2.86,juvenile,juvenile,j lh,13.2099925439234
n086t2,lh,sps,552,1.787,juvenile,juvenile,j lh,15.8349772065503
n086t2,rh,icgs-p,87,3.97,juvenile,juvenile,j rh,1.42325042574059
n086t2,rh,ifrms,117,3.963,juvenile,juvenile,j rh,1.22295293580706
n086t2,rh,mcgs,677,2.208,juvenile,juvenile,j rh,13.3002537046379
n086t2,rh,pos,1114,2.7,juvenile,juvenile,j rh,22.3887589243415
n086t2,rh,prculs,139,2.871,juvenile,juvenile,j rh,1.8157161274457
n086t2,rh,prcus-a,397,2.842,juvenile,juvenile,j rh,11.2099998589602
n086t2,rh,prcus-i,164,2.344,juvenile,juvenile,j rh,3.69818015350052
n086t2,rh,prcus-p,179,2.228,juvenile,juvenile,j rh,7.72347092800144
n086t2,rh,spls,264,2.854,juvenile,juvenile,j rh,9.531124023944
n088t1,lh,ifrms,85,3.829,juvenile,juvenile,j lh,3.96692336997972
n088t1,lh,mcgs,972,2.577,juvenile,juvenile,j lh,15.1821927802784
n088t1,lh,pos,531,2.725,juvenile,juvenile,j lh,18.7880194459106
n088t1,lh,prculs,370,2.252,juvenile,juvenile,j lh,15.4086833520974
n088t1,lh,prcus-a,267,2.793,juvenile,juvenile,j lh,12.0289705152685
n088t1,lh,prcus-i,710,2.25,juvenile,juvenile,j lh,12.0654042722459
n088t1,lh,prcus-p,252,2.573,juvenile,juvenile,j lh,12.1794320264979
n088t1,lh,spls,346,3.215,juvenile,juvenile,j lh,13.1584921015935
n088t1,rh,ifrms,105,3.545,juvenile,juvenile,j rh,3.58339311196041
n088t1,rh,mcgs,844,2.338,juvenile,juvenile,j rh,12.9508559932296
n088t1,rh,pos,869,2.475,juvenile,juvenile,j rh,14.7524221888965
n088t1,rh,prculs,277,2.29,juvenile,juvenile,j rh,12.2523631511162
n088t1,rh,prcus-a,240,2.49,juvenile,juvenile,j rh,12.1601805913135
n088t1,rh,prcus-i,149,2.692,juvenile,juvenile,j rh,7.80414464842824
n088t1,rh,prcus-p,169,3.432,juvenile,juvenile,j rh,4.33668571450919
n088t1,rh,spls,316,3.068,juvenile,juvenile,j rh,9.7617299495022
n088t1,rh,sps,367,2.039,juvenile,juvenile,j rh,10.7058208438421
n095t1,lh,ifrms,98,3.299,juvenile,juvenile,j lh,7.47678309212286
n095t1,lh,mcgs,590,2.487,juvenile,juvenile,j lh,18.2796401071637
n095t1,lh,pos,549,2.246,juvenile,juvenile,j lh,14.54507604142
n095t1,lh,prculs,145,2.296,juvenile,juvenile,j lh,11.1078725883648
n095t1,lh,prcus-a,112,2.901,juvenile,juvenile,j lh,10.6491591567988
n095t1,lh,prcus-i,335,2.31,juvenile,juvenile,j lh,14.3887401053517
n095t1,lh,prcus-p,187,2.496,juvenile,juvenile,j lh,8.74435752920136
n095t1,lh,spls,368,3.053,juvenile,juvenile,j lh,13.5717262935798
n095t1,lh,sps,441,2.272,juvenile,juvenile,j lh,13.6064335317105
n095t1,rh,ifrms,38,3.719,juvenile,juvenile,j rh,0.916176748012521
n095t1,rh,mcgs,828,2.48,juvenile,juvenile,j rh,14.1404112617499
n095t1,rh,pos,887,2.513,juvenile,juvenile,j rh,18.0860447695409
n095t1,rh,prculs,189,2.53,juvenile,juvenile,j rh,10.1328313558604
n095t1,rh,prcus-a,388,2.211,juvenile,juvenile,j rh,10.9992205001229
n095t1,rh,prcus-i,148,2.695,juvenile,juvenile,j rh,12.9399215865028
n095t1,rh,prcus-p,207,3.184,juvenile,juvenile,j rh,9.40677797743981
n095t1,rh,spls,468,3.01,juvenile,juvenile,j rh,11.3225074311752
n095t1,rh,sps,300,2.296,juvenile,juvenile,j rh,12.4684373043351
n097t1,lh,ifrms,86,3.97,juvenile,juvenile,j lh,2.2801059648822
n097t1,lh,mcgs,433,2.189,juvenile,juvenile,j lh,13.8780806724149
n097t1,lh,pos,846,2.46,juvenile,juvenile,j lh,18.8768016738818
n097t1,lh,prculs,505,2.268,juvenile,juvenile,j lh,12.9995197587376
n097t1,lh,prcus-a,274,2.492,juvenile,juvenile,j lh,11.6680537493968
n097t1,lh,prcus-i,95,2.322,juvenile,juvenile,j lh,10.0456700201695
n097t1,lh,prcus-p,453,2.242,juvenile,juvenile,j lh,13.1090593029914
n097t1,lh,spls,594,2.791,juvenile,juvenile,j lh,12.6694138686156
n097t1,lh,sps,328,1.945,juvenile,juvenile,j lh,9.25532212328868
n097t1,lh,sspls,33,3.109,juvenile,juvenile,j lh,3.41086245882523
n097t1,rh,icgs-p,54,3.261,juvenile,juvenile,j rh,1.1822060941485
n097t1,rh,ifrms,167,3.413,juvenile,juvenile,j rh,2.76809485520734
n097t1,rh,mcgs,438,2.289,juvenile,juvenile,j rh,9.83436224303796
n097t1,rh,pos,962,2.701,juvenile,juvenile,j rh,20.3556466557145
n097t1,rh,prculs,728,2.402,juvenile,juvenile,j rh,13.8368023584898
n097t1,rh,prcus-a,50,2.657,juvenile,juvenile,j rh,2.69923863316173
n097t1,rh,prcus-i,330,2.183,juvenile,juvenile,j rh,10.5043373369703
n097t1,rh,prcus-p,65,2.694,juvenile,juvenile,j rh,2.2611133974348
n097t1,rh,spls,376,2.726,juvenile,juvenile,j rh,10.4887692051712
n098t2,lh,ifrms,168,3.392,juvenile,juvenile,j lh,11.309823055605
n098t2,lh,mcgs,525,2.647,juvenile,juvenile,j lh,15.4835511508014
n098t2,lh,pos,841,2.945,juvenile,juvenile,j lh,18.6401067361029
n098t2,lh,prculs,698,2.715,juvenile,juvenile,j lh,12.7945833959275
n098t2,lh,prcus-a,607,2.913,juvenile,juvenile,j lh,11.7481911389273
n098t2,lh,prcus-i,494,2.871,juvenile,juvenile,j lh,10.8257499530662
n098t2,lh,prcus-p,244,2.921,juvenile,juvenile,j lh,11.7640829323176
n098t2,lh,spls,452,3.376,juvenile,juvenile,j lh,11.2497596159895
n098t2,rh,ifrms,31,3.602,juvenile,juvenile,j rh,2.50506252519844
n098t2,rh,mcgs,896,2.735,juvenile,juvenile,j rh,13.396335974771
n098t2,rh,pos,1339,2.998,juvenile,juvenile,j rh,19.9782681045925
n098t2,rh,prculs,163,2.897,juvenile,juvenile,j rh,10.997294834827
n098t2,rh,prcus-a,146,3.298,juvenile,juvenile,j rh,7.39738002187071
n098t2,rh,prcus-i,277,2.283,juvenile,juvenile,j rh,12.8000610366998
n098t2,rh,prcus-p,257,3.093,juvenile,juvenile,j rh,8.41742491929444
n098t2,rh,spls,813,3.255,juvenile,juvenile,j rh,15.1039253742787
n098t2,rh,sps,306,1.985,juvenile,juvenile,j rh,12.389169050759
n098t2,rh,sspls,20,3.965,juvenile,juvenile,j rh,1.27691820129214
n099t1,lh,ifrms,55,4.299,juvenile,juvenile,j lh,2.75561495840888
n099t1,lh,mcgs,678,2.368,juvenile,juvenile,j lh,15.6671151048698
n099t1,lh,pos,964,2.533,juvenile,juvenile,j lh,16.6360698956128
n099t1,lh,prculs,168,2.056,juvenile,juvenile,j lh,12.9651153062247
n099t1,lh,prcus-a,317,2.29,juvenile,juvenile,j lh,10.655761754026
n099t1,lh,prcus-i,62,3.531,juvenile,juvenile,j lh,3.70282180844905
n099t1,lh,prcus-p,261,2.348,juvenile,juvenile,j lh,8.84723887651293
n099t1,lh,spls,720,3.03,juvenile,juvenile,j lh,12.4749874580506
n099t1,lh,sps,729,2.11,juvenile,juvenile,j lh,16.459863711131
n099t1,lh,sspls,68,3.795,juvenile,juvenile,j lh,3.94332230325309
n099t1,rh,icgs-p,25,3.677,juvenile,juvenile,j rh,1.03239975964078
n099t1,rh,ifrms,103,4.346,juvenile,juvenile,j rh,1.50101283870258
n099t1,rh,mcgs,726,2.272,juvenile,juvenile,j rh,14.6270006157536
n099t1,rh,pos,1267,2.538,juvenile,juvenile,j rh,19.175465430653
n099t1,rh,prculs,622,2.219,juvenile,juvenile,j rh,11.1354423659179
n099t1,rh,prcus-a,90,2.605,juvenile,juvenile,j rh,5.29415443695167
n099t1,rh,prcus-i,389,2.349,juvenile,juvenile,j rh,11.9898165503602
n099t1,rh,prcus-p,46,3.131,juvenile,juvenile,j rh,3.70992331403088
n099t1,rh,spls,442,2.943,juvenile,juvenile,j rh,12.9800835213839
n099t1,rh,sps,127,2.541,juvenile,juvenile,j rh,7.71610911666606
n100t2,lh,icgs-p,9,4.367,juvenile,juvenile,j lh,1.25394447523263
n100t2,lh,ifrms,36,3.924,juvenile,juvenile,j lh,2.23786579691141
n100t2,lh,mcgs,963,2.196,juvenile,juvenile,j lh,15.4946679591283
n100t2,lh,pos,1021,2.591,juvenile,juvenile,j lh,19.7351421302786
n100t2,lh,prculs,712,2.194,juvenile,juvenile,j lh,12.8173517500515
n100t2,lh,prcus-a,37,3.318,juvenile,juvenile,j lh,7.13246125292658
n100t2,lh,prcus-i,247,2.541,juvenile,juvenile,j lh,9.4530170756239
n100t2,lh,prcus-p,39,3.249,juvenile,juvenile,j lh,4.33155793306077
n100t2,lh,spls,269,3.04,juvenile,juvenile,j lh,10.5477098892289
n100t2,lh,sps,102,2.674,juvenile,juvenile,j lh,3.40459742115958
n100t2,rh,icgs-p,14,3.396,juvenile,juvenile,j rh,1.66997804354689
n100t2,rh,ifrms,66,4.365,juvenile,juvenile,j rh,0.498656669964833
n100t2,rh,mcgs,436,2.09,juvenile,juvenile,j rh,13.2901922479055
n100t2,rh,pos,1104,2.624,juvenile,juvenile,j rh,19.1285955535121
n100t2,rh,prculs,475,2.466,juvenile,juvenile,j rh,13.4692997585853
n100t2,rh,prcus-a,384,2.145,juvenile,juvenile,j rh,10.5308261002905
n100t2,rh,prcus-i,280,2.258,juvenile,juvenile,j rh,8.79816401183041
n100t2,rh,prcus-p,11,2.588,juvenile,juvenile,j rh,1.45993934995591
n100t2,rh,spls,437,2.755,juvenile,juvenile,j rh,12.9866133311511
n100t2,rh,sps,99,2.449,juvenile,juvenile,j rh,4.26181835934584
n101t1,lh,ifrms,47,4.411,juvenile,juvenile,j lh,2.01955595757669
n101t1,lh,mcgs,903,2.502,juvenile,juvenile,j lh,17.1928156168467
n101t1,lh,pos,589,2.627,juvenile,juvenile,j lh,21.1082460419461
n101t1,lh,prculs,515,2.462,juvenile,juvenile,j lh,18.0244662184835
