"","sub","hemi","label","cortical_thickness_mean","myelin","dataset","ratio","label_dataset"
"818",107220,"rh","ifrms",2.721,1.25849485397339,"HCP_replication",2.16210657628762,"ifrms r"
"819",108121,"rh","pos",2.518,1.45139122009277,"HCP_replication",1.73488716559761,"POS r"
"820",108121,"rh","prculs",2.791,1.42384469509125,"HCP_replication",1.96018569273887,"prculs r"
"821",108121,"rh","prcus-p",3.056,1.31255269050598,"HCP_replication",2.32828748293673,"prcus-p r"
"822",108121,"rh","prcus-i",3.041,1.30821073055267,"HCP_replication",2.32454904166341,"prcus-i r"
"823",108121,"rh","prcus-a",2.537,1.33087885379791,"HCP_replication",1.90625915556491,"prcus-a r"
"824",108121,"rh","spls",2.751,1.30621910095215,"HCP_replication",2.10607852694444,"spls r"
"825",108121,"rh","mcgs",2.36,1.34106266498566,"HCP_replication",1.75979845060054,"MCGS r"
"826",108121,"rh","sspls",3.27,1.42439460754395,"HCP_replication",2.29571214513258,"sspls r"
"827",108121,"rh","ifrms",3.535,1.26440536975861,"HCP_replication",2.79578059738458,"ifrms r"
"828",110613,"rh","pos",2.672,1.41406738758087,"HCP_replication",1.88958462904031,"POS r"
"829",110613,"rh","prculs",2.064,1.30927681922913,"HCP_replication",1.57644278863444,"prculs r"
"830",110613,"rh","prcus-p",2.726,1.31627595424652,"HCP_replication",2.07099430116115,"prcus-p r"
"831",110613,"rh","prcus-i",2.123,1.32686245441437,"HCP_replication",1.60001512812194,"prcus-i r"
"832",110613,"rh","prcus-a",2.226,1.27739083766937,"HCP_replication",1.74261465978681,"prcus-a r"
"833",110613,"rh","spls",2.842,1.33620548248291,"HCP_replication",2.12691837988799,"spls r"
"834",110613,"rh","mcgs",2.257,1.31541895866394,"HCP_replication",1.7158031554391,"MCGS r"
"835",110613,"rh","sspls",3.68,1.40110516548157,"HCP_replication",2.62649806071849,"sspls r"
"836",110613,"rh","ifrms",3.496,1.36407732963562,"HCP_replication",2.56290455390375,"ifrms r"
"837",101309,"lh","pos",2.684,1.42320251464844,"HCP_replication",1.88588761780189,"POS r"
"838",101309,"lh","prculs",2.432,1.40560233592987,"HCP_replication",1.73021909385994,"prculs r"
"839",101309,"lh","prcus-p",2.866,1.3185693025589,"HCP_replication",2.17356796828051,"prcus-p r"
"840",101309,"lh","prcus-i",2.913,1.32915532588959,"HCP_replication",2.19161744550085,"prcus-i r"
"841",101309,"lh","prcus-a",2.87,1.25812757015228,"HCP_replication",2.28116771946475,"prcus-a r"
"842",101309,"lh","spls",2.827,1.31719839572906,"HCP_replication",2.14622186693089,"spls r"
"843",101309,"lh","mcgs",2.429,1.3319776058197,"HCP_replication",1.82360423282431,"MCGS r"
"844",101309,"lh","sspls",3.303,1.35682904720306,"HCP_replication",2.43435236502987,"sspls r"
"845",101309,"lh","ifrms",3.12,1.33750247955322,"HCP_replication",2.33270595583659,"ifrms r"
"846",101309,"lh","icgs-p",2.996,1.34474265575409,"HCP_replication",2.22793557353168,"icgs-p r"
"847",102008,"lh","pos",2.345,1.42101955413818,"HCP_replication",1.65022359697379,"POS r"
"848",102008,"lh","prculs",2.136,1.37861049175262,"HCP_replication",1.54938614842871,"prculs r"
"849",102008,"lh","prcus-p",2.953,1.44690132141113,"HCP_replication",2.04091319587711,"prcus-p r"
"850",102008,"lh","prcus-i",2.28,1.29259765148163,"HCP_replication",1.76388994470674,"prcus-i r"
"851",102008,"lh","prcus-a",2.265,1.28090512752533,"HCP_replication",1.76828084401216,"prcus-a r"
"852",102008,"lh","spls",2.546,1.31602501869202,"HCP_replication",1.93461367666888,"spls r"
"853",102008,"lh","mcgs",2.234,1.28337574005127,"HCP_replication",1.74072170003054,"MCGS r"
"854",102008,"lh","sspls",2.928,1.42489326000214,"HCP_replication",2.05489076423563,"sspls r"
"855",102008,"lh","ifrms",3.335,1.39390432834625,"HCP_replication",2.39256018664975,"ifrms r"
"856",102008,"lh","icgs-p",3.278,1.35791027545929,"HCP_replication",2.4140033839064,"icgs-p r"
"857",103414,"lh","pos",2.486,1.4273145198822,"HCP_replication",1.74173243904586,"POS r"
"858",103414,"lh","prculs",2.037,1.40199172496796,"HCP_replication",1.45293296937723,"prculs r"
"859",103414,"lh","prcus-p",2.172,1.3295646905899,"HCP_replication",1.63361739024246,"prcus-p r"
"860",103414,"lh","prcus-i",2.698,1.35009109973907,"HCP_replication",1.99838366501449,"prcus-i r"
"861",103414,"lh","prcus-a",2.214,1.27063477039337,"HCP_replication",1.74243618354201,"prcus-a r"
"862",103414,"lh","spls",2.519,1.33200991153717,"HCP_replication",1.89112706908691,"spls r"
"863",103414,"lh","mcgs",2.326,1.30276787281036,"HCP_replication",1.78542935279967,"MCGS r"
"864",103414,"lh","sspls",3.136,1.37662816047668,"HCP_replication",2.27802981955135,"sspls r"
"865",103414,"lh","ifrms",3.532,1.32576358318329,"HCP_replication",2.66412507086619,"ifrms r"
"866",103414,"lh","icgs-p",3.208,1.47559833526611,"HCP_replication",2.17403335537206,"icgs-p r"
"867",103515,"lh","pos",2.562,1.39350390434265,"HCP_replication",1.83853090903865,"POS r"
"868",103515,"lh","prculs",2.293,1.4136950969696,"HCP_replication",1.62199048784655,"prculs r"
"869",103515,"lh","prcus-p",3.08,1.46196031570435,"HCP_replication",2.10676033194246,"prcus-p r"
"870",103515,"lh","prcus-i",2.407,1.26601505279541,"HCP_replication",1.90124121722349,"prcus-i r"
"871",103515,"lh","prcus-a",2.163,1.29004037380219,"HCP_replication",1.67669170975239,"prcus-a r"
"872",103515,"lh","spls",2.875,1.3576432466507,"HCP_replication",2.11764026160231,"spls r"
"873",103515,"lh","mcgs",2.192,1.32043755054474,"HCP_replication",1.66005578915542,"MCGS r"
"874",103515,"lh","sspls",3.143,1.36223268508911,"HCP_replication",2.30724165878783,"sspls r"
"875",103515,"lh","ifrms",3.638,1.26776361465454,"HCP_replication",2.86962013891788,"ifrms r"
"876",103515,"lh","icgs-p",3.935,1.26525187492371,"HCP_replication",3.11005269226514,"icgs-p r"
"877",104416,"lh","pos",2.462,1.39957892894745,"HCP_replication",1.75910050450069,"POS r"
"878",104416,"lh","prculs",2.062,1.3883398771286,"HCP_replication",1.4852270931414,"prculs r"
"879",104416,"lh","prcus-p",2.07,1.3803493976593,"HCP_replication",1.49962031606647,"prcus-p r"
"880",104416,"lh","prcus-i",2.248,1.27172338962555,"HCP_replication",1.76767999892013,"prcus-i r"
"881",104416,"lh","prcus-a",2.161,1.29429233074188,"HCP_replication",1.669638263839,"prcus-a r"
"882",104416,"lh","spls",2.621,1.33435881137848,"HCP_replication",1.96423928680198,"spls r"
"883",104416,"lh","mcgs",2.254,1.29319059848785,"HCP_replication",1.7429758634463,"MCGS r"
"884",104416,"lh","sspls",3.423,1.41796183586121,"HCP_replication",2.41402829993729,"sspls r"
"885",104416,"lh","ifrms",3.661,1.35720789432526,"HCP_replication",2.69744967982232,"ifrms r"
"886",104416,"lh","icgs-p",2.963,1.34369432926178,"HCP_replication",2.20511461235969,"icgs-p r"
"887",105014,"lh","pos",2.587,1.41599154472351,"HCP_replication",1.82698831051646,"POS r"
"888",105014,"lh","prculs",2.318,1.40586853027344,"HCP_replication",1.64880282194605,"prculs r"
"889",105014,"lh","prcus-p",3.186,1.36392557621002,"HCP_replication",2.33590457981808,"prcus-p r"
"890",105014,"lh","prcus-i",2.308,1.33483612537384,"HCP_replication",1.72905119671796,"prcus-i r"
"891",105014,"lh","prcus-a",2.366,1.29233288764954,"HCP_replication",1.83079763937852,"prcus-a r"
"892",105014,"lh","spls",2.518,1.32670962810516,"HCP_replication",1.89792848914217,"spls r"
"893",105014,"lh","mcgs",2.332,1.31032240390778,"HCP_replication",1.77971466644031,"MCGS r"
"894",105014,"lh","sspls",3.594,1.40970838069916,"HCP_replication",2.54946345585143,"sspls r"
"895",105014,"lh","ifrms",3.522,1.37375199794769,"HCP_replication",2.56378153062683,"ifrms r"
"896",105014,"lh","icgs-p",3.919,1.36406338214874,"HCP_replication",2.87303365172562,"icgs-p r"
"897",105216,"lh","pos",2.263,1.46672248840332,"HCP_replication",1.54289582241526,"POS r"
"898",105216,"lh","prculs",1.98,1.41857135295868,"HCP_replication",1.39577046714666,"prculs r"
"899",105216,"lh","prcus-p",2.095,1.35165393352509,"HCP_replication",1.549952948782,"prcus-p r"
"900",105216,"lh","prcus-i",2.248,1.32991623878479,"HCP_replication",1.69033201824358,"prcus-i r"
"901",105216,"lh","prcus-a",2.475,1.26143407821655,"HCP_replication",1.96205258977879,"prcus-a r"
"902",105216,"lh","spls",2.484,1.34053981304169,"HCP_replication",1.85298487656536,"spls r"
"903",105216,"lh","mcgs",2.222,1.30437827110291,"HCP_replication",1.70349357178512,"MCGS r"
"904",105216,"lh","sspls",3.143,1.44464135169983,"HCP_replication",2.1756264946326,"sspls r"
"905",105216,"lh","ifrms",3.545,1.31851768493652,"HCP_replication",2.68862529528428,"ifrms r"
"906",105216,"lh","icgs-p",3.637,1.22084665298462,"HCP_replication",2.97908012534463,"icgs-p r"
"907",105620,"lh","pos",2.18,1.43582439422607,"HCP_replication",1.51829151863313,"POS r"
"908",105620,"lh","prculs",2.423,1.44551646709442,"HCP_replication",1.67621750091189,"prculs r"
"909",105620,"lh","prcus-p",2.058,1.40681660175323,"HCP_replication",1.46287724884341,"prcus-p r"
"910",105620,"lh","prcus-i",2.737,1.33500552177429,"HCP_replication",2.05017878604906,"prcus-i r"
"911",105620,"lh","prcus-a",2.342,1.3092257976532,"HCP_replication",1.78884345557356,"prcus-a r"
"912",105620,"lh","spls",2.612,1.34882390499115,"HCP_replication",1.93650185938626,"spls r"
"913",105620,"lh","mcgs",2.167,1.27401173114777,"HCP_replication",1.70092625289072,"MCGS r"
"914",105620,"lh","sspls",3.102,1.3396087884903,"HCP_replication",2.31560141039076,"sspls r"
"915",105620,"lh","ifrms",3.906,1.29702246189117,"HCP_replication",3.01151299593125,"ifrms r"
"916",105620,"lh","icgs-p",2.838,1.35331773757935,"HCP_replication",2.09706850150081,"icgs-p r"
"917",106319,"lh","pos",2.278,1.40882647037506,"HCP_replication",1.61694860786762,"POS r"
"918",106319,"lh","prculs",2.137,1.36855173110962,"HCP_replication",1.56150472899356,"prculs r"
"919",106319,"lh","prcus-p",2.145,1.31464338302612,"HCP_replication",1.6316211892099,"prcus-p r"
"920",106319,"lh","prcus-i",2.317,1.30568468570709,"HCP_replication",1.77454788691592,"prcus-i r"
"921",106319,"lh","prcus-a",2.192,1.26820695400238,"HCP_replication",1.7284245233652,"prcus-a r"
"922",106319,"lh","spls",2.388,1.33443319797516,"HCP_replication",1.78952382451478,"spls r"
"923",106319,"lh","mcgs",2.189,1.26701474189758,"HCP_replication",1.72768313391649,"MCGS r"
"924",106319,"lh","sspls",3.036,1.37547779083252,"HCP_replication",2.20723302130704,"sspls r"
"925",106319,"lh","ifrms",3.39,1.32775390148163,"HCP_replication",2.55318398704544,"ifrms r"
"926",106319,"lh","icgs-p",3.392,1.27418291568756,"HCP_replication",2.66209816364525,"icgs-p r"
"927",107422,"lh","pos",2.522,1.45175206661224,"HCP_replication",1.73721123461891,"POS r"
"928",107422,"lh","prculs",2.117,1.43956112861633,"HCP_replication",1.47058708235253,"prculs r"
"929",107422,"lh","prcus-p",2.429,1.31754338741302,"HCP_replication",1.84358255159195,"prcus-p r"
"930",107422,"lh","prcus-i",2.025,1.30139148235321,"HCP_replication",1.55602678168628,"prcus-i r"
"931",107422,"lh","prcus-a",2.158,1.31989884376526,"HCP_replication",1.63497377862981,"prcus-a r"
"932",107422,"lh","spls",2.72,1.34161829948425,"HCP_replication",2.02740228054852,"spls r"
"933",107422,"lh","mcgs",2.211,1.30998778343201,"HCP_replication",1.68780199934953,"MCGS r"
"934",107422,"lh","sspls",3.402,1.44406962394714,"HCP_replication",2.3558420893178,"sspls r"
"935",107422,"lh","ifrms",3.428,1.38191151618958,"HCP_replication",2.48062192104181,"ifrms r"
"936",107422,"lh","icgs-p",2.967,1.257856965065,"HCP_replication",2.35877375759229,"icgs-p r"
"937",108323,"lh","pos",2.436,1.45694828033447,"HCP_replication",1.67198797162571,"POS r"
"938",108323,"lh","prculs",2.337,1.43130016326904,"HCP_replication",1.63278120129769,"prculs r"
"939",108323,"lh","prcus-p",2.601,1.30960392951965,"HCP_replication",1.98609666737486,"prcus-p r"
"940",108323,"lh","prcus-i",2.354,1.31777286529541,"HCP_replication",1.7863473000503,"prcus-i r"
"941",108323,"lh","prcus-a",2.333,1.29328513145447,"HCP_replication",1.80393321105937,"prcus-a r"
"942",108323,"lh","spls",2.764,1.35904729366302,"HCP_replication",2.03377764179952,"spls r"
"943",108323,"lh","mcgs",2.389,1.29538547992706,"HCP_replication",1.84423867413931,"MCGS r"
"944",108323,"lh","sspls",3.704,1.4363294839859,"HCP_replication",2.57879549316302,"sspls r"
"945",108323,"lh","ifrms",4.102,1.33710360527039,"HCP_replication",3.06782509884153,"ifrms r"
"946",108323,"lh","icgs-p",3.232,1.22908067703247,"HCP_replication",2.62960769003662,"icgs-p r"
"947",101309,"rh","pos",2.602,1.44379353523254,"HCP_replication",1.80219673831752,"POS r"
"948",101309,"rh","prculs",2.563,1.46485257148743,"HCP_replication",1.74966412995234,"prculs r"
"949",101309,"rh","prcus-p",2.545,1.33214521408081,"HCP_replication",1.91045238394379,"prcus-p r"
"950",101309,"rh","prcus-i",2.698,1.30456173419952,"HCP_replication",2.06812750157469,"prcus-i r"
"951",101309,"rh","prcus-a",2.44,1.28170037269592,"HCP_replication",1.90372106615505,"prcus-a r"
"952",101309,"rh","spls",2.806,1.32241022586823,"HCP_replication",2.12188316840768,"spls r"
"953",101309,"rh","mcgs",2.278,1.35354721546173,"HCP_replication",1.68298525088607,"MCGS r"
"954",101309,"rh","sspls",3.673,1.37539529800415,"HCP_replication",2.6705049852431,"sspls r"
"955",101309,"rh","ifrms",3.769,1.30933582782745,"HCP_replication",2.87855867066115,"ifrms r"
"956",101309,"rh","icgs-p",3.221,1.3188613653183,"HCP_replication",2.4422582120469,"icgs-p r"
"957",101915,"rh","pos",2.491,1.44262003898621,"HCP_replication",1.72671939435316,"POS r"
"958",101915,"rh","prculs",2.3,1.40195488929749,"HCP_replication",1.64056633887308,"prculs r"
"959",101915,"rh","prcus-p",2.391,1.257364153862,"HCP_replication",1.90159707723179,"prcus-p r"
"960",101915,"rh","prcus-i",2.096,1.27731680870056,"HCP_replication",1.64093980892047,"prcus-i r"
"961",101915,"rh","prcus-a",2.39,1.30044877529144,"HCP_replication",1.83782709892928,"prcus-a r"
"962",101915,"rh","spls",2.749,1.36105179786682,"HCP_replication",2.01976148469038,"spls r"
"963",101915,"rh","mcgs",2.251,1.32464301586151,"HCP_replication",1.69932576025852,"MCGS r"
"964",101915,"rh","sspls",3.391,1.38873100280762,"HCP_replication",2.44179757861268,"sspls r"
"965",101915,"rh","ifrms",3.331,1.31220257282257,"HCP_replication",2.53848000986232,"ifrms r"
"966",101915,"rh","icgs-p",2.946,1.25116741657257,"HCP_replication",2.35460095985414,"icgs-p r"
"967",102008,"rh","pos",2.708,1.43669664859772,"HCP_replication",1.88487945777776,"POS r"
"968",102008,"rh","prculs",2.077,1.40814101696014,"HCP_replication",1.47499431873931,"prculs r"
"969",102008,"rh","prcus-p",2.442,1.38007831573486,"HCP_replication",1.76946479932169,"prcus-p r"
"970",102008,"rh","prcus-i",2.248,1.31450259685516,"HCP_replication",1.71015257434877,"prcus-i r"
"971",102008,"rh","prcus-a",2.295,1.2876650094986,"HCP_replication",1.78229584796565,"prcus-a r"
"972",102008,"rh","spls",2.538,1.33060789108276,"HCP_replication",1.90739887912039,"spls r"
"973",102008,"rh","mcgs",2.338,1.35806441307068,"HCP_replication",1.72156782660523,"MCGS r"
"974",102008,"rh","sspls",2.811,1.54443621635437,"HCP_replication",1.82008163900439,"sspls r"
"975",102008,"rh","ifrms",3.62,1.34724617004395,"HCP_replication",2.68696254663089,"ifrms r"
"976",102008,"rh","icgs-p",3.745,1.21767389774323,"HCP_replication",3.07553607492185,"icgs-p r"
"977",102816,"rh","pos",2.323,1.4177120923996,"HCP_replication",1.63855553779479,"POS r"
"978",102816,"rh","prculs",2.535,1.35810434818268,"HCP_replication",1.86657233178891,"prculs r"
"979",102816,"rh","prcus-p",2.554,1.36208236217499,"HCP_replication",1.87507016530318,"prcus-p r"
"980",102816,"rh","prcus-i",2.325,1.28721690177917,"HCP_replication",1.80622239871651,"prcus-i r"
"981",102816,"rh","prcus-a",3.06,1.26428461074829,"HCP_replication",2.42034109565637,"prcus-a r"
"982",102816,"rh","spls",2.657,1.32262849807739,"HCP_replication",2.00887853532741,"spls r"
"983",102816,"rh","mcgs",2.249,1.37104094028473,"HCP_replication",1.64035947718158,"MCGS r"
"984",102816,"rh","sspls",2.645,1.43810176849365,"HCP_replication",1.83923005864218,"sspls r"
"985",102816,"rh","ifrms",3.281,1.26824951171875,"HCP_replication",2.58703036719765,"ifrms r"
"986",102816,"rh","icgs-p",3.489,1.276482462883,"HCP_replication",2.73329254529664,"icgs-p r"
"987",103111,"rh","pos",2.445,1.42969477176666,"HCP_replication",1.7101552361269,"POS r"
"988",103111,"rh","prculs",2.299,1.37736165523529,"HCP_replication",1.66913315123998,"prculs r"
"989",103111,"rh","prcus-p",2.346,1.39081215858459,"HCP_replication",1.68678421850115,"prcus-p r"
"990",103111,"rh","prcus-i",2.429,1.32647836208344,"HCP_replication",1.83116443466509,"prcus-i r"
"991",103111,"rh","prcus-a",2.367,1.24642729759216,"HCP_replication",1.89902772875125,"prcus-a r"
"992",103111,"rh","spls",2.748,1.34737491607666,"HCP_replication",2.0395214184347,"spls r"
"993",103111,"rh","mcgs",2.165,1.36909103393555,"HCP_replication",1.58134115726151,"MCGS r"
"994",103111,"rh","sspls",3.518,1.39651954174042,"HCP_replication",2.51911977945949,"sspls r"
"995",103111,"rh","ifrms",3.464,1.28130531311035,"HCP_replication",2.70349304303686,"ifrms r"
"996",103111,"rh","icgs-p",4.045,1.2201075553894,"HCP_replication",3.31528149476054,"icgs-p r"
"997",103414,"rh","pos",2.525,1.46170341968536,"HCP_replication",1.72743660991333,"POS r"
"998",103414,"rh","prculs",2.12,1.40558934211731,"HCP_replication",1.50826413979956,"prculs r"
"999",103414,"rh","prcus-p",2.695,1.33496379852295,"HCP_replication",2.01878133548029,"prcus-p r"
"1000",103414,"rh","prcus-i",2.175,1.29852604866028,"HCP_replication",1.67497602550522,"prcus-i r"
"1001",103414,"rh","prcus-a",3.298,1.30072808265686,"HCP_replication",2.53550303401117,"prcus-a r"
"1002",103414,"rh","spls",2.598,1.32605731487274,"HCP_replication",1.95919133423681,"spls r"
"1003",103414,"rh","mcgs",2.354,1.34309566020966,"HCP_replication",1.75266741583584,"MCGS r"
"1004",103414,"rh","sspls",3.422,1.45875692367554,"HCP_replication",2.34583291051521,"sspls r"
"1005",103414,"rh","ifrms",3.753,1.30762016773224,"HCP_replication",2.87009950795474,"ifrms r"
"1006",103414,"rh","icgs-p",2.906,1.2599333524704,"HCP_replication",2.30647120683177,"icgs-p r"
"1007",106319,"rh","pos",2.29,1.46519088745117,"HCP_replication",1.56293628332869,"POS r"
"1008",106319,"rh","prculs",2.466,1.38548684120178,"HCP_replication",1.77987976981505,"prculs r"
"1009",106319,"rh","prcus-p",2.279,1.29891419410706,"HCP_replication",1.75454237881102,"prcus-p r"
"1010",106319,"rh","prcus-i",2.188,1.30953752994537,"HCP_replication",1.67081885777743,"prcus-i r"
"1011",106319,"rh","prcus-a",2.262,1.27599728107452,"HCP_replication",1.77273105009688,"prcus-a r"
"1012",106319,"rh","spls",2.623,1.36343538761139,"HCP_replication",1.92381687011604,"spls r"
"1013",106319,"rh","mcgs",2.231,1.30865275859833,"HCP_replication",1.70480670700574,"MCGS r"
"1014",106319,"rh","sspls",3.023,1.34687077999115,"HCP_replication",2.24446178869503,"sspls r"
"1015",106319,"rh","ifrms",3.542,1.31008780002594,"HCP_replication",2.70363558833986,"ifrms r"
"1016",106319,"rh","icgs-p",2.539,1.28474235534668,"HCP_replication",1.97627173217533,"icgs-p r"
"1017",106521,"rh","pos",2.454,1.40994596481323,"HCP_replication",1.74049223249848,"POS r"
"1018",106521,"rh","prculs",2.119,1.37746274471283,"HCP_replication",1.53833561606907,"prculs r"
"1019",106521,"rh","prcus-p",2.221,1.30752432346344,"HCP_replication",1.69862996821114,"prcus-p r"
"1020",106521,"rh","prcus-i",2.71,1.29775440692902,"HCP_replication",2.08822253696899,"prcus-i r"
"1021",106521,"rh","prcus-a",2.178,1.28147614002228,"HCP_replication",1.69960245998972,"prcus-a r"
"1022",106521,"rh","spls",2.575,1.40683090686798,"HCP_replication",1.830355010989,"spls r"
"1023",106521,"rh","mcgs",2.218,1.32902777194977,"HCP_replication",1.66888912843864,"MCGS r"
"1024",106521,"rh","sspls",3.319,1.47487509250641,"HCP_replication",2.25036005887093,"sspls r"
"1025",106521,"rh","ifrms",3.788,1.37330496311188,"HCP_replication",2.75830940814229,"ifrms r"
"1026",106521,"rh","icgs-p",3.413,1.25353980064392,"HCP_replication",2.72268977677997,"icgs-p r"
"1027",107321,"rh","pos",2.291,1.44773411750793,"HCP_replication",1.58247289491501,"POS r"
"1028",107321,"rh","prculs",2.063,1.40577387809753,"HCP_replication",1.46751908834151,"prculs r"
"1029",107321,"rh","prcus-p",2.941,1.31086754798889,"HCP_replication",2.2435523745416,"prcus-p r"
"1030",107321,"rh","prcus-i",2.255,1.28788232803345,"HCP_replication",1.75093636345124,"prcus-i r"
"1031",107321,"rh","prcus-a",2.199,1.26963257789612,"HCP_replication",1.73199714490937,"prcus-a r"
"1032",107321,"rh","spls",2.593,1.33320546150208,"HCP_replication",1.94493652694653,"spls r"
"1033",107321,"rh","mcgs",2.065,1.31250512599945,"HCP_replication",1.5733271886672,"MCGS r"
"1034",107321,"rh","sspls",2.815,1.59778439998627,"HCP_replication",1.76181467288339,"sspls r"
"1035",107321,"rh","ifrms",3.06,1.26916968822479,"HCP_replication",2.41102512011619,"ifrms r"
"1036",107321,"rh","icgs-p",3.167,1.20874321460724,"HCP_replication",2.62007675553245,"icgs-p r"
"1037",108323,"rh","pos",2.601,1.43847131729126,"HCP_replication",1.80816952603397,"POS r"
"1038",108323,"rh","prculs",2.358,1.43314898014069,"HCP_replication",1.64532789868679,"prculs r"
"1039",108323,"rh","prcus-p",2.705,1.25875961780548,"HCP_replication",2.14894087936813,"prcus-p r"
"1040",108323,"rh","prcus-i",2.195,1.32158231735229,"HCP_replication",1.66088783965992,"prcus-i r"
"1041",108323,"rh","prcus-a",2.481,1.28443944454193,"HCP_replication",1.93158191345081,"prcus-a r"
"1042",108323,"rh","spls",2.768,1.35817933082581,"HCP_replication",2.03802247404029,"spls r"
"1043",108323,"rh","mcgs",2.419,1.37828052043915,"HCP_replication",1.75508538655778,"MCGS r"
"1044",108323,"rh","sspls",3.389,1.52318036556244,"HCP_replication",2.22494989866062,"sspls r"
"1045",108323,"rh","ifrms",3.997,1.33461427688599,"HCP_replication",2.99487280274422,"ifrms r"
"1046",108323,"rh","icgs-p",2.43,1.26477372646332,"HCP_replication",1.92129228268759,"icgs-p r"
"1047",109123,"rh","pos",2.482,1.44295346736908,"HCP_replication",1.72008318780051,"POS r"
"1048",109123,"rh","prculs",2.263,1.4393447637558,"HCP_replication",1.57224318800102,"prculs r"
"1049",109123,"rh","prcus-p",2.35,1.28307676315308,"HCP_replication",1.8315350004664,"prcus-p r"
"1050",109123,"rh","prcus-i",2.375,1.30165123939514,"HCP_replication",1.82460549194701,"prcus-i r"
"1051",109123,"rh","prcus-a",2.29,1.30452144145966,"HCP_replication",1.75543300954691,"prcus-a r"
"1052",109123,"rh","spls",2.725,1.33900105953217,"HCP_replication",2.03509921116275,"spls r"
"1053",109123,"rh","mcgs",2.223,1.31231224536896,"HCP_replication",1.69395660815083,"MCGS r"
"1054",109123,"rh","sspls",3.616,1.46056151390076,"HCP_replication",2.47576015497126,"sspls r"
"1055",109123,"rh","ifrms",3.488,1.30976903438568,"HCP_replication",2.66306494384025,"ifrms r"
"1056",109123,"rh","icgs-p",3.593,1.31773662567139,"HCP_replication",2.72664501388459,"icgs-p r"
"1057",110411,"rh","pos",2.188,1.43426775932312,"HCP_replication",1.52551710500178,"POS r"
"1058",110411,"rh","prculs",2.109,1.39618360996246,"HCP_replication",1.5105463099203,"prculs r"
"1059",110411,"rh","prcus-p",2.408,1.31047701835632,"HCP_replication",1.83749883917862,"prcus-p r"
"1060",110411,"rh","prcus-i",2.087,1.30182898044586,"HCP_replication",1.6031291600877,"prcus-i r"
"1061",110411,"rh","prcus-a",2.318,1.26718103885651,"HCP_replication",1.82925716919797,"prcus-a r"
"1062",110411,"rh","spls",2.538,1.33378469944,"HCP_replication",1.90285583652714,"spls r"
"1063",110411,"rh","mcgs",2.103,1.33833312988281,"HCP_replication",1.57135764858795,"MCGS r"
"1064",110411,"rh","sspls",3.055,1.34658789634705,"HCP_replication",2.26869705890528,"sspls r"
"1065",110411,"rh","ifrms",3.551,1.34156823158264,"HCP_replication",2.64690227183667,"ifrms r"
"1066",110411,"rh","icgs-p",2.914,1.34463560581207,"HCP_replication",2.16712988069369,"icgs-p r"
"1067",101410,"lh","pos",2.416,1.41533696651459,"HCP_replication",1.70701398830106,"POS r"
"1068",101410,"lh","prculs",2.241,1.43831133842468,"HCP_replication",1.55807712845709,"prculs r"
"1069",101410,"lh","prcus-p",2.548,1.29470038414001,"HCP_replication",1.96802289642671,"prcus-p r"
"1070",101410,"lh","prcus-i",3.147,1.29418671131134,"HCP_replication",2.43164295576122,"prcus-i r"
"1071",101410,"lh","prcus-a",2.321,1.32960212230682,"HCP_replication",1.74563499941857,"prcus-a r"
"1072",101410,"lh","spls",2.841,1.31793260574341,"HCP_replication",2.15564892136307,"spls r"
"1073",101410,"lh","mcgs",2.356,1.32978022098541,"HCP_replication",1.77172134373764,"MCGS r"
"1074",101410,"lh","ifrms",3.753,1.34413945674896,"HCP_replication",2.7921209969368,"ifrms r"
"1075",106016,"lh","pos",2.467,1.42258870601654,"HCP_replication",1.73416250921039,"POS r"
"1076",106016,"lh","prculs",2.044,1.40145671367645,"HCP_replication",1.45848243477885,"prculs r"
"1077",106016,"lh","prcus-p",2.434,1.34245312213898,"HCP_replication",1.81309869213297,"prcus-p r"
"1078",106016,"lh","prcus-i",2.389,1.28830122947693,"HCP_replication",1.85437997367275,"prcus-i r"
"1079",106016,"lh","prcus-a",3.223,1.3166720867157,"HCP_replication",2.44783802475788,"prcus-a r"
"1080",106016,"lh","spls",2.537,1.337721824646,"HCP_replication",1.89650789368811,"spls r"
"1081",106016,"lh","mcgs",2.159,1.29473865032196,"HCP_replication",1.66751799636407,"MCGS r"
"1082",106016,"lh","ifrms",2.893,1.39728379249573,"HCP_replication",2.07044554265725,"ifrms r"
"1083",107220,"lh","pos",2.556,1.42420446872711,"HCP_replication",1.79468612557047,"POS r"
"1084",107220,"lh","prculs",2.324,1.3730217218399,"HCP_replication",1.69261706718358,"prculs r"
"1085",107220,"lh","prcus-p",3.029,1.31266248226166,"HCP_replication",2.30752386156506,"prcus-p r"
"1086",107220,"lh","prcus-i",2.565,1.31577432155609,"HCP_replication",1.94942244880302,"prcus-i r"
"1087",107220,"lh","prcus-a",2.276,1.30541348457336,"HCP_replication",1.74350887814205,"prcus-a r"
"1088",107220,"lh","spls",2.668,1.33901786804199,"HCP_replication",1.99250515148192,"spls r"
"1089",107220,"lh","mcgs",2.393,1.31163918972015,"HCP_replication",1.82443466065585,"MCGS r"
"1090",107220,"lh","ifrms",2.976,1.27603399753571,"HCP_replication",2.3322262617981,"ifrms r"
"1091",107321,"lh","pos",2.192,1.44462203979492,"HCP_replication",1.51735190217033,"POS r"
