,sub,hemi,label_name,network_name,dice_coeff
0,164939,lh,SLOS2,TemporalParietal,0
0,164939,lh,SLOS2,VentralAttentionA,0
0,164939,lh,SLOS2,VentralAttentionB,0
0,164939,lh,SLOS2,VisualA,0
0,164939,lh,SLOS2,VisualB,0
0,164939,lh,SLOS2,VisualC,0
0,622236,lh,SLOS2,Auditory,0
0,622236,lh,SLOS2,ControlA,0
0,622236,lh,SLOS2,ControlB,0
0,622236,lh,SLOS2,ControlC,0
0,622236,lh,SLOS2,DefaultA,1.0
0,622236,lh,SLOS2,DefaultB,0
0,622236,lh,SLOS2,DefaultC,0
0,622236,lh,SLOS2,DorsalAttentionA,0
0,622236,lh,SLOS2,DorsalAttentionB,0
0,622236,lh,SLOS2,SomatomotorA,0
0,622236,lh,SLOS2,SomatomotorB,0
0,622236,lh,SLOS2,TemporalParietal,0
0,622236,lh,SLOS2,VentralAttentionA,0
0,622236,lh,SLOS2,VentralAttentionB,0
0,622236,lh,SLOS2,VisualA,0
0,622236,lh,SLOS2,VisualB,0
0,622236,lh,SLOS2,VisualC,0
0,133928,lh,SLOS2,Auditory,0
0,133928,lh,SLOS2,ControlA,0
0,133928,lh,SLOS2,ControlB,0
0,133928,lh,SLOS2,ControlC,0
0,133928,lh,SLOS2,DefaultA,0.5585585585585585
0,133928,lh,SLOS2,DefaultB,0
0,133928,lh,SLOS2,DefaultC,0.7596899224806202
0,133928,lh,SLOS2,DorsalAttentionA,0
0,133928,lh,SLOS2,DorsalAttentionB,0
0,133928,lh,SLOS2,SomatomotorA,0
0,133928,lh,SLOS2,SomatomotorB,0
0,133928,lh,SLOS2,TemporalParietal,0
0,133928,lh,SLOS2,VentralAttentionA,0
0,133928,lh,SLOS2,VentralAttentionB,0
0,133928,lh,SLOS2,VisualA,0
0,133928,lh,SLOS2,VisualB,0
0,133928,lh,SLOS2,VisualC,0
0,517239,lh,SLOS2,Auditory,0
0,517239,lh,SLOS2,ControlA,0
0,517239,lh,SLOS2,ControlB,0
0,517239,lh,SLOS2,ControlC,0
0,517239,lh,SLOS2,DefaultA,0.4388185654008439
0,517239,lh,SLOS2,DefaultB,0
0,517239,lh,SLOS2,DefaultC,0.8364779874213837
0,517239,lh,SLOS2,DorsalAttentionA,0
0,517239,lh,SLOS2,DorsalAttentionB,0
0,517239,lh,SLOS2,SomatomotorA,0
0,517239,lh,SLOS2,SomatomotorB,0
0,517239,lh,SLOS2,TemporalParietal,0
0,517239,lh,SLOS2,VentralAttentionA,0
0,517239,lh,SLOS2,VentralAttentionB,0
0,517239,lh,SLOS2,VisualA,0
0,517239,lh,SLOS2,VisualB,0
0,517239,lh,SLOS2,VisualC,0
0,101309,lh,SLOS2,Auditory,0
0,101309,lh,SLOS2,ControlA,0
0,101309,lh,SLOS2,ControlB,0
0,101309,lh,SLOS2,ControlC,0
0,101309,lh,SLOS2,DefaultA,0
0,101309,lh,SLOS2,DefaultB,0
0,101309,lh,SLOS2,DefaultC,1.0
0,101309,lh,SLOS2,DorsalAttentionA,0
0,101309,lh,SLOS2,DorsalAttentionB,0
0,101309,lh,SLOS2,SomatomotorA,0
0,101309,lh,SLOS2,SomatomotorB,0
0,101309,lh,SLOS2,TemporalParietal,0
0,101309,lh,SLOS2,VentralAttentionA,0
0,101309,lh,SLOS2,VentralAttentionB,0
0,101309,lh,SLOS2,VisualA,0
0,101309,lh,SLOS2,VisualB,0
0,101309,lh,SLOS2,VisualC,0
0,101915,lh,SLOS2,Auditory,0
0,101915,lh,SLOS2,ControlA,0
0,101915,lh,SLOS2,ControlB,0
0,101915,lh,SLOS2,ControlC,0
0,101915,lh,SLOS2,DefaultA,0.9260450160771704
0,101915,lh,SLOS2,DefaultB,0
0,101915,lh,SLOS2,DefaultC,0.23746701846965698
0,101915,lh,SLOS2,DorsalAttentionA,0
0,101915,lh,SLOS2,DorsalAttentionB,0
0,101915,lh,SLOS2,SomatomotorA,0
0,101915,lh,SLOS2,SomatomotorB,0
0,101915,lh,SLOS2,TemporalParietal,0
0,101915,lh,SLOS2,VentralAttentionA,0
0,101915,lh,SLOS2,VentralAttentionB,0
0,101915,lh,SLOS2,VisualA,0
0,101915,lh,SLOS2,VisualB,0
0,101915,lh,SLOS2,VisualC,0
0,102008,lh,SLOS2,Auditory,0
0,102008,lh,SLOS2,ControlA,0
0,102008,lh,SLOS2,ControlB,0
0,102008,lh,SLOS2,ControlC,0
0,102008,lh,SLOS2,DefaultA,0.9629629629629629
0,102008,lh,SLOS2,DefaultB,0
0,102008,lh,SLOS2,DefaultC,0.13333333333333333
0,102008,lh,SLOS2,DorsalAttentionA,0
0,102008,lh,SLOS2,DorsalAttentionB,0
0,102008,lh,SLOS2,SomatomotorA,0
0,102008,lh,SLOS2,SomatomotorB,0
0,102008,lh,SLOS2,TemporalParietal,0
0,102008,lh,SLOS2,VentralAttentionA,0
0,102008,lh,SLOS2,VentralAttentionB,0
0,102008,lh,SLOS2,VisualA,0
0,102008,lh,SLOS2,VisualB,0
0,102008,lh,SLOS2,VisualC,0
0,103414,lh,SLOS2,Auditory,0
0,103414,lh,SLOS2,ControlA,0.5594405594405595
0,103414,lh,SLOS2,ControlB,0
0,103414,lh,SLOS2,ControlC,0
0,103414,lh,SLOS2,DefaultA,0.2975206611570248
0,103414,lh,SLOS2,DefaultB,0
0,103414,lh,SLOS2,DefaultC,0.3252032520325203
0,103414,lh,SLOS2,DorsalAttentionA,0.390625
0,103414,lh,SLOS2,DorsalAttentionB,0
0,103414,lh,SLOS2,SomatomotorA,0
0,103414,lh,SLOS2,SomatomotorB,0
0,103414,lh,SLOS2,TemporalParietal,0
0,103414,lh,SLOS2,VentralAttentionA,0
0,103414,lh,SLOS2,VentralAttentionB,0
0,103414,lh,SLOS2,VisualA,0
0,103414,lh,SLOS2,VisualB,0
0,103414,lh,SLOS2,VisualC,0
0,103515,lh,SLOS2,Auditory,0
0,103515,lh,SLOS2,ControlA,0
0,103515,lh,SLOS2,ControlB,0
0,103515,lh,SLOS2,ControlC,0
0,103515,lh,SLOS2,DefaultA,1.0
0,103515,lh,SLOS2,DefaultB,0
0,103515,lh,SLOS2,DefaultC,0
0,103515,lh,SLOS2,DorsalAttentionA,0
0,103515,lh,SLOS2,DorsalAttentionB,0
0,103515,lh,SLOS2,SomatomotorA,0
0,103515,lh,SLOS2,SomatomotorB,0
0,103515,lh,SLOS2,TemporalParietal,0
0,103515,lh,SLOS2,VentralAttentionA,0
0,103515,lh,SLOS2,VentralAttentionB,0
0,103515,lh,SLOS2,VisualA,0
0,103515,lh,SLOS2,VisualB,0
0,103515,lh,SLOS2,VisualC,0
0,103818,lh,SLOS2,Auditory,0
0,103818,lh,SLOS2,ControlA,0
0,103818,lh,SLOS2,ControlB,0
0,103818,lh,SLOS2,ControlC,0
0,103818,lh,SLOS2,DefaultA,1.0
0,103818,lh,SLOS2,DefaultB,0
0,103818,lh,SLOS2,DefaultC,0
0,103818,lh,SLOS2,DorsalAttentionA,0
0,103818,lh,SLOS2,DorsalAttentionB,0
0,103818,lh,SLOS2,SomatomotorA,0
0,103818,lh,SLOS2,SomatomotorB,0
0,103818,lh,SLOS2,TemporalParietal,0
0,103818,lh,SLOS2,VentralAttentionA,0
0,103818,lh,SLOS2,VentralAttentionB,0
0,103818,lh,SLOS2,VisualA,0
0,103818,lh,SLOS2,VisualB,0
0,103818,lh,SLOS2,VisualC,0
0,104416,lh,SLOS2,Auditory,0
0,104416,lh,SLOS2,ControlA,0
0,104416,lh,SLOS2,ControlB,0
0,104416,lh,SLOS2,ControlC,0
0,104416,lh,SLOS2,DefaultA,0
0,104416,lh,SLOS2,DefaultB,0
0,104416,lh,SLOS2,DefaultC,0.1728395061728395
0,104416,lh,SLOS2,DorsalAttentionA,0.4897959183673469
0,104416,lh,SLOS2,DorsalAttentionB,0
0,104416,lh,SLOS2,SomatomotorA,0
0,104416,lh,SLOS2,SomatomotorB,0
0,104416,lh,SLOS2,TemporalParietal,0
0,104416,lh,SLOS2,VentralAttentionA,0
0,104416,lh,SLOS2,VentralAttentionB,0
0,104416,lh,SLOS2,VisualA,0.7350427350427351
0,104416,lh,SLOS2,VisualB,0
0,104416,lh,SLOS2,VisualC,0
0,104820,lh,SLOS2,Auditory,0
0,104820,lh,SLOS2,ControlA,0
0,104820,lh,SLOS2,ControlB,0
0,104820,lh,SLOS2,ControlC,0
0,104820,lh,SLOS2,DefaultA,0
0,104820,lh,SLOS2,DefaultB,0
0,104820,lh,SLOS2,DefaultC,1.0
0,104820,lh,SLOS2,DorsalAttentionA,0
0,104820,lh,SLOS2,DorsalAttentionB,0
0,104820,lh,SLOS2,SomatomotorA,0
0,104820,lh,SLOS2,SomatomotorB,0
0,104820,lh,SLOS2,TemporalParietal,0
0,104820,lh,SLOS2,VentralAttentionA,0
0,104820,lh,SLOS2,VentralAttentionB,0
0,104820,lh,SLOS2,VisualA,0
0,104820,lh,SLOS2,VisualB,0
0,104820,lh,SLOS2,VisualC,0
0,105014,lh,SLOS2,Auditory,0
0,105014,lh,SLOS2,ControlA,0
0,105014,lh,SLOS2,ControlB,0
0,105014,lh,SLOS2,ControlC,0
0,105014,lh,SLOS2,DefaultA,0.07228915662650602
0,105014,lh,SLOS2,DefaultB,0
0,105014,lh,SLOS2,DefaultC,0.9808917197452229
0,105014,lh,SLOS2,DorsalAttentionA,0
0,105014,lh,SLOS2,DorsalAttentionB,0
0,105014,lh,SLOS2,SomatomotorA,0
0,105014,lh,SLOS2,SomatomotorB,0
