,sub,hemi,label_name,network_name,dice_coeff
0,910241,lh,SLOS2_fsavg,L_LO3_ROI,0
0,910241,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,910241,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,910241,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,910241,lh,SLOS2_fsavg,L_PGi_ROI,0
0,910241,lh,SLOS2_fsavg,L_PGs_ROI,0.9466666666666667
0,910241,lh,SLOS2_fsavg,L_STV_ROI,0
0,910241,lh,SLOS2_fsavg,L_PFm_ROI,0
0,910241,lh,SLOS2_fsavg,L_IP0_ROI,0
0,107725,lh,SLOS2_fsavg,L_PGp_ROI,0
0,107725,lh,SLOS2_fsavg,L_LO3_ROI,0
0,107725,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,107725,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,107725,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,107725,lh,SLOS2_fsavg,L_PGi_ROI,0
0,107725,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,107725,lh,SLOS2_fsavg,L_STV_ROI,0
0,107725,lh,SLOS2_fsavg,L_PFm_ROI,0
0,107725,lh,SLOS2_fsavg,L_IP0_ROI,0
0,114924,lh,SLOS2_fsavg,L_PGp_ROI,0
0,114924,lh,SLOS2_fsavg,L_LO3_ROI,0
0,114924,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,114924,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,114924,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,114924,lh,SLOS2_fsavg,L_PGi_ROI,0
0,114924,lh,SLOS2_fsavg,L_PGs_ROI,0.9986130374479889
0,114924,lh,SLOS2_fsavg,L_STV_ROI,0
0,114924,lh,SLOS2_fsavg,L_PFm_ROI,0
0,114924,lh,SLOS2_fsavg,L_IP0_ROI,0
0,109830,lh,SLOS2_fsavg,L_PGp_ROI,0
0,109830,lh,SLOS2_fsavg,L_LO3_ROI,0
0,109830,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,109830,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,109830,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,109830,lh,SLOS2_fsavg,L_PGi_ROI,0
0,109830,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,109830,lh,SLOS2_fsavg,L_STV_ROI,0
0,109830,lh,SLOS2_fsavg,L_PFm_ROI,0
0,109830,lh,SLOS2_fsavg,L_IP0_ROI,0
0,164939,lh,SLOS2_fsavg,L_PGp_ROI,0.36363636363636365
0,164939,lh,SLOS2_fsavg,L_LO3_ROI,0
0,164939,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,164939,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,164939,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,164939,lh,SLOS2_fsavg,L_PGi_ROI,0.07905138339920949
0,164939,lh,SLOS2_fsavg,L_PGs_ROI,0.8483412322274881
0,164939,lh,SLOS2_fsavg,L_STV_ROI,0
0,164939,lh,SLOS2_fsavg,L_PFm_ROI,0
0,164939,lh,SLOS2_fsavg,L_IP0_ROI,0
0,622236,lh,SLOS2_fsavg,L_PGp_ROI,0
0,622236,lh,SLOS2_fsavg,L_LO3_ROI,0
0,622236,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,622236,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,622236,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,622236,lh,SLOS2_fsavg,L_PGi_ROI,0
0,622236,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,622236,lh,SLOS2_fsavg,L_STV_ROI,0
0,622236,lh,SLOS2_fsavg,L_PFm_ROI,0
0,622236,lh,SLOS2_fsavg,L_IP0_ROI,0
0,133928,lh,SLOS2_fsavg,L_PGp_ROI,0
0,133928,lh,SLOS2_fsavg,L_LO3_ROI,0
0,133928,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,133928,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,133928,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,133928,lh,SLOS2_fsavg,L_PGi_ROI,0
0,133928,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,133928,lh,SLOS2_fsavg,L_STV_ROI,0
