Sulci,beta
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.07465426645752817
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.10746549218094602
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.014493197455413073
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.1447479088556981
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0010001183956697345
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.026691548554206662
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.05108797041564977
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.01812636292340307
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.0
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.0
sspls-v,-0.0
