alpha_level,fold,RMSE,Sulci,beta,Model
0.107,1.0,6.372112528005274,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,1.0,6.372112528005274,prculs-d,-1.6289962063863912,"Lasso(alpha=0.107, max_iter=10000)"
0.107,1.0,6.372112528005274,prcus-p,-2.453205387382261,"Lasso(alpha=0.107, max_iter=10000)"
0.107,1.0,6.372112528005274,prcus-i,-3.568900851692945,"Lasso(alpha=0.107, max_iter=10000)"
0.107,1.0,6.372112528005274,prcus-a,-1.7318626959940628,"Lasso(alpha=0.107, max_iter=10000)"
0.107,1.0,6.372112528005274,ifrms,-2.9051946353225206,"Lasso(alpha=0.107, max_iter=10000)"
0.107,1.0,6.372112528005274,sspls-v,0.5542699752079457,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,mcgs,-0.6571059922495244,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,pos,-0.08572147104347193,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,sbps,-0.8484795421563219,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,prculs-d,-2.0594554761829,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,prcus-p,-1.9555326919180094,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,prcus-i,-2.941132285864728,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,prcus-a,-1.1983074863101022,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,ifrms,-2.530080749535336,"Lasso(alpha=0.107, max_iter=10000)"
0.107,2.0,6.033067531576679,sspls-v,0.4191538521016204,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,mcgs,-1.3132443770845845,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,pos,-0.011235328524256415,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,sbps,0.1688046212250909,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,prculs-d,-1.6053294985005806,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,prcus-p,-2.4213706565988984,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,prcus-i,-3.8579722815756767,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,prcus-a,-1.8231374846339008,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,ifrms,-3.1356044174888864,"Lasso(alpha=0.107, max_iter=10000)"
0.107,3.0,6.346467858243325,sspls-v,0.8654231781465318,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,mcgs,-0.8350389253713234,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,prculs-d,-1.5866879035567527,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,prcus-p,-2.3336582341486465,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,prcus-i,-3.576617112142853,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,prcus-a,-1.7011206167245212,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,ifrms,-2.692488177837192,"Lasso(alpha=0.107, max_iter=10000)"
0.107,4.0,6.478432819965256,sspls-v,0.5894245423289198,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,mcgs,-1.19968867112841,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,pos,0.32797584769977783,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,sbps,0.1445356752492446,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,prculs-d,-2.1212222927542568,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,prcus-p,-2.9380686447477147,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,prcus-i,-4.644146267969797,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,prcus-a,-2.596072684463184,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,ifrms,-2.81125086312699,"Lasso(alpha=0.107, max_iter=10000)"
0.107,5.0,5.8753960104384815,sspls-v,0.783546233379964,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,mcgs,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,pos,0.0010472545930079052,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,prculs-d,-1.827652071324895,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,prcus-p,-2.1874447041847227,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,prcus-i,-3.2748301884129654,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,prcus-a,-1.8578118980298048,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,ifrms,-2.206097391005281,"Lasso(alpha=0.107, max_iter=10000)"
0.107,6.0,5.707284590840617,sspls-v,0.12699400093233676,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,mcgs,-0.5478575745067313,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,sbps,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,prculs-d,-1.71678961156247,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,prcus-p,-1.9259254315487486,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,prcus-i,-3.466280525816113,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,prcus-a,-1.3775588682497455,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,ifrms,-2.9626927223526045,"Lasso(alpha=0.107, max_iter=10000)"
0.107,7.0,6.371630690426421,sspls-v,0.8303061651795683,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,mcgs,-0.7401982505467884,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,prculs-d,-1.595138803078548,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,prcus-p,-2.384074252092832,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,prcus-i,-3.529543463217571,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,prcus-a,-1.6637740613294614,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,ifrms,-2.861173604854723,"Lasso(alpha=0.107, max_iter=10000)"
0.107,8.0,6.385060588611169,sspls-v,0.59418485865621,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,mcgs,-0.16596840257322404,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,pos,-0.1826656123128523,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,sbps,-0.04679119210946403,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,prculs-d,-0.2656578343264732,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,prcus-p,-1.9892346045025677,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,prcus-i,-3.0061822517383123,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,prcus-a,-1.711654099148672,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,ifrms,-2.312902233214793,"Lasso(alpha=0.107, max_iter=10000)"
0.107,9.0,5.71934884582033,sspls-v,0.46594939320123063,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,mcgs,-0.9967622345810669,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,pos,0.549886319980008,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,sbps,0.30422267429828614,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,prculs-d,-1.2062662660985894,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,prcus-p,-2.450253717818116,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,prcus-i,-3.104389171010252,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,prcus-a,-1.073760504236692,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,ifrms,-2.8557280928934508,"Lasso(alpha=0.107, max_iter=10000)"
0.107,10.0,6.0966768971897345,sspls-v,0.22599847079229726,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,mcgs,-0.9539451194646053,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,pos,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,sbps,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,prculs-d,-0.7528719144687707,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,prcus-p,-2.2294511971176387,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,prcus-i,-3.5366789717887537,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,prcus-a,-1.6214089161693996,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,ifrms,-3.179134167539309,"Lasso(alpha=0.107, max_iter=10000)"
0.107,11.0,6.070250059711014,sspls-v,0.10546073054184414,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,mcgs,-0.7364169436745474,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,pos,0.0657154044579514,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,prculs-d,-1.5002568229047113,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,prcus-p,-1.8494104703950927,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,prcus-i,-2.855550818040057,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,prcus-a,-1.2563017413925577,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,ifrms,-2.7671447876130624,"Lasso(alpha=0.107, max_iter=10000)"
0.107,12.0,6.313482029024938,sspls-v,0.26940365960805157,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,mcgs,-0.7679971136407295,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,pos,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,prculs-d,-1.5123112285802014,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,prcus-p,-1.7749974539405782,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,prcus-i,-3.523669290903521,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,prcus-a,-1.174245641564323,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,ifrms,-3.2910679096543722,"Lasso(alpha=0.107, max_iter=10000)"
0.107,13.0,6.212099096019745,sspls-v,0.1640742502771968,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,mcgs,-0.581604475039834,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,pos,-0.05540120611346593,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,sbps,-0.5042549214833966,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,prculs-d,-1.6849971647413753,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,prcus-p,-1.8393974345023625,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,prcus-i,-3.1865811034152816,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,prcus-a,-1.4738480081128644,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,ifrms,-2.535204308520767,"Lasso(alpha=0.107, max_iter=10000)"
0.107,14.0,6.1212850118083715,sspls-v,0.7633744971786129,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,mcgs,-0.8316788873614417,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,prculs-d,-1.5379836774784446,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,prcus-p,-2.244515767691464,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,prcus-i,-3.4446381601533775,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,prcus-a,-1.5926283529676517,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,ifrms,-2.8020467865873075,"Lasso(alpha=0.107, max_iter=10000)"
0.107,15.0,6.603631993826451,sspls-v,0.5588479913791619,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,mcgs,-0.9608080681587685,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,prculs-d,-1.5140550778906652,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,prcus-p,-2.297463547008905,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,prcus-i,-3.4603646251494413,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,prcus-a,-1.6462152431705785,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,ifrms,-2.7774873267316385,"Lasso(alpha=0.107, max_iter=10000)"
0.107,16.0,6.3697422105930555,sspls-v,0.44822965630124795,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,mcgs,-0.7584287684723877,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,pos,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,prculs-d,-1.5502150396477283,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,prcus-p,-2.429436420350645,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,prcus-i,-3.533433086973707,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,prcus-a,-1.6787317890471962,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,ifrms,-2.832492974488249,"Lasso(alpha=0.107, max_iter=10000)"
0.107,17.0,6.339335933417071,sspls-v,0.41962444922820874,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,mcgs,-0.6954450514868725,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,pos,-1.0538843988917888,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,sbps,0.8501880184955086,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,prculs-d,-0.7885913514562541,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,prcus-p,-2.8089810338885792,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,prcus-i,-2.123570170023682,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,prcus-a,-1.483895434852095,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,ifrms,-2.511421768962799,"Lasso(alpha=0.107, max_iter=10000)"
0.107,18.0,6.045757443792984,sspls-v,0.12367302067750358,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,mcgs,-1.15990673672453,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,pos,0.19347404814858424,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,prculs-d,-1.4981380104560398,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,prcus-p,-2.6145773040736535,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,prcus-i,-3.335420286799075,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,prcus-a,-1.8426202847844404,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,ifrms,-3.0725007336425403,"Lasso(alpha=0.107, max_iter=10000)"
0.107,19.0,6.387143407528476,sspls-v,0.2821603013076896,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,mcgs,-0.8949985083895655,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,sbps,-0.03649918723613577,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,prculs-d,-1.5732657296104875,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,prcus-p,-2.3828564498560363,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,prcus-i,-3.3314389797047035,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,prcus-a,-1.7025232178150362,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,ifrms,-2.7826938800293513,"Lasso(alpha=0.107, max_iter=10000)"
0.107,20.0,6.512738232006298,sspls-v,0.5893177489254271,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,mcgs,-1.0821421160325522,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,prculs-d,-1.6600166573572201,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,prcus-p,-2.3061233950819777,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,prcus-i,-3.5077583390246674,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,prcus-a,-1.3083640611606613,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,ifrms,-2.9437579998527283,"Lasso(alpha=0.107, max_iter=10000)"
0.107,21.0,6.390038634557515,sspls-v,0.4070710824688363,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,mcgs,-0.7789488936331476,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,pos,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,sbps,0.0495780212578861,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,prculs-d,-1.7122017332799209,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,prcus-p,-2.5634964477810818,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,prcus-i,-3.3767389907172656,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,prcus-a,-1.5424083315347514,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,ifrms,-2.656216187861102,"Lasso(alpha=0.107, max_iter=10000)"
0.107,22.0,6.480248770848897,sspls-v,0.6427525211988757,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,mcgs,-0.5175861759105667,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,sbps,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,prculs-d,-1.580900604773852,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,prcus-p,-2.0390550903771025,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,prcus-i,-3.2287735818393566,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,prcus-a,-1.510604998756784,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,ifrms,-2.849002913107186,"Lasso(alpha=0.107, max_iter=10000)"
0.107,23.0,6.5112342674341095,sspls-v,0.5256149784754892,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,mcgs,-0.8371346394734412,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,pos,0.21013059000420928,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,sbps,-0.013254236134059296,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,prculs-d,-1.4364165333682786,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,prcus-p,-3.16886444718882,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,prcus-i,-3.3706969661114363,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,prcus-a,-2.070185821115537,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,ifrms,-2.8446318671957718,"Lasso(alpha=0.107, max_iter=10000)"
0.107,24.0,5.705806174398288,sspls-v,1.514038462956191,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,mcgs,-0.8027536265697686,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,pos,0.5243849308473787,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,sbps,-0.275298679434843,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,prculs-d,-1.5189968860362955,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,prcus-p,-2.2766780267624527,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,prcus-i,-3.4116021575956434,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,prcus-a,-1.3365421944492364,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,ifrms,-2.979536880315999,"Lasso(alpha=0.107, max_iter=10000)"
0.107,25.0,6.11763574168416,sspls-v,0.3985199922208164,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,mcgs,-0.32869861220291835,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,pos,-0.40555513582064306,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,sbps,-0.4125252316730244,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,prculs-d,-1.599915969030263,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,prcus-p,-1.7032894650276558,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,prcus-i,-3.728474359376815,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,prcus-a,-2.203178763730588,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,ifrms,-3.103860322748305,"Lasso(alpha=0.107, max_iter=10000)"
0.107,26.0,6.098088307357749,sspls-v,0.566924015003582,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,mcgs,-0.8909889161516286,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,pos,0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,sbps,-0.0,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,prculs-d,-1.7099792303715267,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,prcus-p,-2.202639524140228,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,prcus-i,-3.489946860999811,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,prcus-a,-1.6521368450497946,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,ifrms,-3.074629676016229,"Lasso(alpha=0.107, max_iter=10000)"
0.107,27.0,6.462458150153801,sspls-v,0.5858871060072682,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,mcgs,-1.2200066383346864,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,pos,-0.04845590048945324,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,sbps,-0.2230104285872756,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,prculs-d,-1.977080064554352,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,prcus-p,-2.099782373233054,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,prcus-i,-3.4297987711109568,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,prcus-a,-0.40840187295102914,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,ifrms,-2.6958740844893847,"Lasso(alpha=0.107, max_iter=10000)"
0.107,28.0,5.979169882626254,sspls-v,0.7953648256563246,"Lasso(alpha=0.107, max_iter=10000)"
0.114,1.0,6.361474511533019,mcgs,-0.7765296776156104,"Lasso(alpha=0.114, max_iter=10000)"
0.114,1.0,6.361474511533019,pos,-0.0,"Lasso(alpha=0.114, max_iter=10000)"
0.114,1.0,6.361474511533019,sbps,-0.0,"Lasso(alpha=0.114, max_iter=10000)"
0.114,1.0,6.361474511533019,prculs-d,-1.6071552879149087,"Lasso(alpha=0.114, max_iter=10000)"
0.114,1.0,6.361474511533019,prcus-p,-2.4041049671400336,"Lasso(alpha=0.114, max_iter=10000)"
